epoch,score,selection_eligible,score_mode,agreement,agreement_score,agreement_soft_score,agreement_mode,effective_agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,fixed_support_mask_active,global_asymmetry,asymmetry_score,causal_lag_reverse_minus_forward,score_legacy_total,score_term_legacy_skeleton,score_term_legacy_agreement,score_term_legacy_density,score_term_legacy_margin,score_term_legacy_asymmetry,score_composite_total,score_term_composite_soft_agreement,score_term_composite_causal_lag,score_term_composite_margin_penalty,score_entropy_composite_total,score_term_entropy_composite_soft_agreement,score_term_entropy_composite_causal_lag_mean,score_term_entropy_composite_causal_lag_std_penalty,score_term_entropy_composite_parent_entropy_penalty,score_term_entropy_composite_margin_penalty,composite_soft_agreement_weight,composite_causal_lag_weight,composite_margin_penalty_weight,composite_causal_lag_std_penalty_weight,composite_parent_entropy_penalty_weight,score_primary_total,score_term_primary_causal_lag,score_term_primary_soft_tiebreak,score_term_primary_skeleton_tiebreak,score_term_primary_density_tiebreak,primary_causal_lag_weight,primary_soft_tiebreak_weight,primary_skeleton_tiebreak_weight,primary_density_tiebreak_weight,selection_causal_lag_delta_mean,selection_causal_lag_delta_std,selection_parent_entropy_mean,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,training_noise_guide_mode,training_noise_guide_active,training_noise_guide_blend_weight,training_noise_guide_blend_target,training_noise_guide_warmup_epochs,training_noise_guide_ramp_epochs,training_noise_guide_guide_l1_mean,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,gradient_routing_mode,gradient_routing_label,routing_main_updates_support,routing_main_updates_direction,routing_structure_updates_support,routing_structure_updates_direction,routing_causal_lag_updates_support,routing_causal_lag_updates_direction,detach_direction_from_main_active,detach_direction_from_main_after_epoch,direction_from_main_detached_from_epoch,causal_lag_main_raw,causal_lag_main_weight,causal_lag_main_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,selector_audit_enabled,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative,causal_lag_diag_available,causal_lag_diag_forward_loss,causal_lag_diag_reverse_loss,causal_lag_diag_reverse_minus_forward,causal_lag_diag_forward_over_reverse,causal_lag_diag_prefers_forward,causal_lag_diag_num_lags,selection_causal_lag_subject_count,selection_causal_lag_forward_mean,selection_causal_lag_forward_std,selection_causal_lag_reverse_mean,selection_causal_lag_reverse_std,selection_causal_lag_delta_min,selection_causal_lag_delta_max,selection_causal_lag_prefers_forward_frac,selection_causal_lag_num_lags,selector_audit_precision,selector_audit_recall,selector_audit_f1,selector_audit_tie_count,selector_audit_margin_mean,selector_audit_margin_median,selector_audit_margin_std,selector_audit_margin_p90,selector_audit_margin_max,selector_audit_margin_lt_1e3_frac,selector_audit_margin_lt_1e2_frac,selector_audit_gt_signed_margin_mean,selector_audit_gt_signed_margin_median,selector_audit_gt_signed_margin_p10,selector_audit_gt_signed_margin_p90,selector_audit_gt_signed_margin_frac_pos,selector_audit_failure_mode,selector_audit_strict_precision_eps_0,selector_audit_strict_recall_eps_0,selector_audit_strict_f1_eps_0,selector_audit_strict_pred_count_eps_0,selector_audit_strict_precision_eps_0p0003,selector_audit_strict_recall_eps_0p0003,selector_audit_strict_f1_eps_0p0003,selector_audit_strict_pred_count_eps_0p0003,selector_audit_strict_precision_eps_0p1,selector_audit_strict_recall_eps_0p1,selector_audit_strict_f1_eps_0p1,selector_audit_strict_pred_count_eps_0p1
1,0.602128,0,legacy,0.472222,0.480000,0.516509,hard_coverage,0.480000,0.250000,0.720000,0.406131,0.925278,0.484433,0.680000,0.012245,0.040816,0,0.025594,0.168989,0.000000,0.602128,0.238000,0.120000,0.096887,0.138792,0.008449,0.082995,0.103302,0.000000,0.020307,0.082995,0.103302,0.000000,0.000000,0.000000,0.020307,0.200000,1.000000,0.050000,0.000000,0.000000,0.009825,0.000000,0.000825,0.009000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.861397,36,50,0,before_selection_start,0.300000,0.500000,0.000000,0.026799,0.069836,2.605965,0.002473,0.997527,1.313133,0.494780,0.861397,31.456682,45.766064,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.815230,0.297431,2.046624,0.000000,-0.057597,-0.014080,-1.106145,0.483660,-0.007482,-0.007040,-0.502819,0.483660,1.000000,500.000000,0.037870,0.036776,0.035920,-0.001093,-0.001949,0.971128,0.948521,0.021447,0.000000,0.203714,0.194211,0.009503,0.193298,0.176781,0.016517,0.009503,0.007014,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.280322,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.028687,0.000000,0.861397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.025594,0.004607,0.099237,0.032342,0.995055,0.155918,0.691429,0.279019,0.138998,-0.042248,0.830659,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.040413,0.770492,0.076797,1163.000000,0.700000,0.573770,0.630631,50.000000
2,0.589283,0,legacy,0.472222,0.480000,0.516509,hard_coverage,0.480000,0.250000,0.720000,0.364371,0.897163,0.444760,0.680000,0.011429,0.040816,0,0.023461,0.155140,0.000000,0.589283,0.238000,0.120000,0.088952,0.134574,0.007757,0.085083,0.103302,0.000000,0.018219,0.085083,0.103302,0.000000,0.000000,0.000000,0.018219,0.200000,1.000000,0.050000,0.000000,0.000000,0.009825,0.000000,0.000825,0.009000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.863182,36,50,0,before_selection_start,0.280000,0.500000,0.000000,0.024210,0.064562,2.666757,0.002473,0.997286,1.186289,0.463984,0.863182,31.652065,45.270191,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.827180,0.319685,2.093966,0.000000,-0.058520,-0.010645,-1.154881,0.491830,-0.007863,-0.005322,-0.520803,0.491830,1.000000,500.000000,0.014224,0.013687,0.013608,-0.000537,-0.000616,0.962257,0.956713,0.021502,0.000000,0.433534,0.441527,-0.007993,0.415879,0.426781,-0.010901,-0.007993,-0.002908,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.269830,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.027162,0.000000,0.863182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.023461,0.004730,0.091604,0.031986,0.994813,0.131429,0.701224,0.251329,0.124266,-0.042684,0.761750,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.040886,0.786885,0.077733,1174.000000,0.714286,0.573770,0.636364,49.000000
3,0.570357,0,legacy,0.500000,0.500000,0.539157,hard_coverage,0.500000,0.250000,0.720000,0.327793,0.864572,0.317813,0.700000,0.008980,0.040816,0,0.021470,0.142164,0.000000,0.570357,0.245000,0.125000,0.063563,0.129686,0.007108,0.091442,0.107831,0.000000,0.016390,0.091442,0.107831,0.000000,0.000000,0.000000,0.016390,0.200000,1.000000,0.050000,0.000000,0.000000,0.011958,0.000000,0.001958,0.010000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.863564,36,50,0,before_selection_start,0.220000,0.500000,0.000000,0.021857,0.059795,2.735757,0.002473,0.995645,1.070981,0.430628,0.863564,31.691175,45.209461,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.837441,0.344157,2.138741,0.000000,-0.056888,-0.007279,-1.141625,0.493464,-0.007663,-0.003639,-0.515956,0.493464,1.000000,500.000000,0.003614,0.004070,0.003769,0.000457,0.000156,1.126372,1.043114,0.021606,0.000000,0.500777,0.504820,-0.004042,0.488333,0.494123,-0.005790,-0.004042,-0.001748,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.257559,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.025837,0.000000,0.863564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.021470,0.004677,0.084723,0.029977,0.993172,0.128980,0.711837,0.226516,0.117123,-0.046650,0.685008,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.041166,0.786885,0.078240,1166.000000,0.750000,0.540984,0.628571,44.000000
4,0.548438,0,legacy,0.500000,0.500000,0.539157,hard_coverage,0.500000,0.250000,0.720000,0.303894,0.838344,0.229864,0.700000,0.007347,0.040816,0,0.020263,0.134273,0.000000,0.548438,0.245000,0.125000,0.045973,0.125752,0.006714,0.092637,0.107831,0.000000,0.015195,0.092637,0.107831,0.000000,0.000000,0.000000,0.015195,0.200000,1.000000,0.050000,0.000000,0.000000,0.011958,0.000000,0.001958,0.010000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.863764,36,50,0,before_selection_start,0.180000,0.500000,0.000000,0.020403,0.056444,2.766451,0.002473,0.993347,0.999755,0.407692,0.863764,31.652906,44.951149,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.850856,0.382372,2.218613,0.003268,-0.054288,-0.017445,-1.177824,0.490196,-0.007396,-0.008722,-0.529113,0.490196,1.000000,500.000000,0.002672,0.002144,0.002277,-0.000528,-0.000396,0.802409,0.851900,0.021709,0.000000,0.553756,0.556520,-0.002764,0.547222,0.548661,-0.001438,-0.002764,0.001326,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.249629,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.025000,0.000000,0.863764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.020263,0.004710,0.079891,0.028713,0.990875,0.128163,0.724082,0.209435,0.115990,-0.051630,0.644505,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.040816,0.786885,0.077607,1176.000000,0.794872,0.508197,0.620000,39.000000
5,0.552027,0,legacy,0.500000,0.500000,0.538062,hard_coverage,0.500000,0.250000,0.720000,0.287154,0.817295,0.229864,0.720000,0.007347,0.040816,0,0.019490,0.129204,0.000000,0.552027,0.252000,0.125000,0.045973,0.122594,0.006460,0.093255,0.107612,0.000000,0.014358,0.093255,0.107612,0.000000,0.000000,0.000000,0.014358,0.200000,1.000000,0.050000,0.000000,0.000000,0.012903,0.000000,0.001903,0.011000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.863875,36,50,0,before_selection_start,0.180000,0.500000,0.000000,0.019467,0.053954,2.771573,0.002473,0.990448,0.953880,0.390479,0.863875,31.585766,44.810722,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.863415,0.411930,2.288636,0.000000,-0.051353,-0.016849,-1.165507,0.483660,-0.006999,-0.008424,-0.524664,0.483660,1.000000,500.000000,0.001326,0.001349,0.001359,0.000023,0.000032,1.017080,1.024456,0.021790,0.000000,0.608082,0.609605,-0.001524,0.601353,0.602792,-0.001439,-0.001524,0.000085,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.243220,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.024449,0.000000,0.863875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.019490,0.004839,0.076301,0.027613,0.987975,0.122449,0.733061,0.197066,0.117696,-0.056205,0.614590,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.041273,0.786885,0.078431,1163.000000,0.815789,0.508197,0.626263,38.000000
6,0.540778,1,legacy,0.500000,0.500000,0.538062,hard_coverage,0.500000,0.250000,0.720000,0.275485,0.801194,0.186527,0.720000,0.006531,0.040816,0,0.018981,0.125872,0.000000,0.540778,0.252000,0.125000,0.037305,0.120179,0.006294,0.093838,0.107612,0.000000,0.013774,0.093838,0.107612,0.000000,0.000000,0.000000,0.013774,0.200000,1.000000,0.050000,0.000000,0.000000,0.012903,0.000000,0.001903,0.011000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.862921,36,50,0,low_density_factor|density_ratio_out_of_range,0.160000,0.500000,0.000000,0.018772,0.052145,2.777831,0.002473,0.986986,0.919823,0.377122,0.862921,31.431904,44.450863,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.877238,0.435137,2.259383,0.003268,-0.048185,-0.013422,-1.180990,0.486928,-0.006336,-0.006711,-0.530252,0.486928,1.000000,500.000000,0.000754,0.000768,0.000753,0.000015,-0.000001,1.019489,0.999297,0.021844,0.000000,0.618425,0.618163,0.000262,0.612648,0.612117,0.000530,0.000262,0.000268,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.239031,0.000003,0.000003,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.024003,0.000001,0.862921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.018981,0.004915,0.073679,0.027062,0.984513,0.130612,0.733878,0.188238,0.119951,-0.059803,0.595016,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.040782,0.786885,0.077544,1177.000000,0.815789,0.508197,0.626263,38.000000
7,0.533603,1,legacy,0.472222,0.480000,0.518797,hard_coverage,0.480000,0.250000,0.720000,0.266260,0.787585,0.186527,0.720000,0.006531,0.040816,0,0.018574,0.123200,0.000000,0.533603,0.252000,0.120000,0.037305,0.118138,0.006160,0.090446,0.103759,0.000000,0.013313,0.090446,0.103759,0.000000,0.000000,0.000000,0.013313,0.200000,1.000000,0.050000,0.000000,0.000000,0.011940,0.000000,0.000940,0.011000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.861525,36,50,0,low_density_factor|density_ratio_out_of_range,0.160000,0.612000,0.720000,0.018197,0.050707,2.786538,0.002473,0.983001,0.891653,0.365516,0.861525,31.255850,44.341228,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.890269,0.449760,2.270770,0.000000,-0.045049,-0.013475,-1.238332,0.490196,-0.005544,-0.006737,-0.550547,0.490196,1.000000,500.000000,0.000709,0.000620,0.000633,-0.000089,-0.000077,0.874102,0.891966,0.021888,0.000000,0.609746,0.610899,-0.001154,0.605078,0.605221,-0.000143,-0.001154,0.001011,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.235980,0.000005,0.000004,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.023619,0.000002,0.861525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.018574,0.004924,0.071589,0.026265,0.980528,0.134694,0.738776,0.181265,0.121947,-0.062494,0.579932,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.040678,0.786885,0.077357,1180.000000,0.815789,0.508197,0.626263,38.000000
8,0.529096,1,legacy,0.457143,0.470000,0.508427,hard_coverage,0.470000,0.250000,0.700000,0.258187,0.775008,0.186527,0.720000,0.006531,0.040816,0,0.018207,0.120785,0.000000,0.529096,0.252000,0.117500,0.037305,0.116251,0.006039,0.088776,0.101685,0.000000,0.012909,0.088776,0.101685,0.000000,0.000000,0.000000,0.012909,0.200000,1.000000,0.050000,0.000000,0.000000,0.011421,0.000000,0.000421,0.011000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.860144,35,50,0,low_density_factor|density_ratio_out_of_range,0.160000,0.612000,0.720000,0.017700,0.049445,2.793481,0.002473,0.978581,0.867312,0.354598,0.860144,31.098568,44.237469,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.901555,0.473637,2.268404,0.000000,-0.041634,-0.025240,-1.234910,0.490196,-0.004598,-0.012619,-0.549353,0.490196,1.000000,500.000000,0.000466,0.000489,0.000461,0.000023,-0.000006,1.048575,0.988151,0.021925,0.000000,0.631115,0.630148,0.000967,0.625843,0.624751,0.001092,0.000967,0.000126,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.232580,0.000005,0.000004,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.023290,0.000002,0.860144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.018207,0.004947,0.069757,0.025359,0.976109,0.123265,0.734694,0.175221,0.119446,-0.063955,0.565443,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.040851,0.786885,0.077670,1175.000000,0.815789,0.508197,0.626263,38.000000
9,0.518847,1,legacy,0.457143,0.470000,0.505218,hard_coverage,0.470000,0.250000,0.700000,0.250957,0.763196,0.144742,0.720000,0.005714,0.040816,0,0.017842,0.118389,0.000000,0.518847,0.252000,0.117500,0.028948,0.114479,0.005919,0.088496,0.101044,0.000000,0.012548,0.088496,0.101044,0.000000,0.000000,0.000000,0.012548,0.200000,1.000000,0.050000,0.000000,0.000000,0.011261,0.000000,0.000261,0.011000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.858519,35,50,0,low_density_factor|density_ratio_out_of_range,0.140000,0.612000,0.720000,0.017217,0.048353,2.808497,0.002473,0.973839,0.843620,0.344764,0.858519,30.940041,44.161266,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.910360,0.484475,2.242027,0.001634,-0.038250,-0.005741,-1.225079,0.493464,-0.003653,-0.002870,-0.545912,0.493464,1.000000,500.000000,0.000252,0.000248,0.000260,-0.000004,0.000008,0.983585,1.033433,0.021957,0.000000,0.649201,0.649258,-0.000057,0.643680,0.643620,0.000061,-0.000057,0.000118,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.229015,0.000004,0.000003,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.022974,0.000002,0.858519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.017842,0.004913,0.068169,0.025972,0.971366,0.120000,0.733061,0.169962,0.114409,-0.064366,0.553444,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.041026,0.786885,0.077985,1170.000000,0.815789,0.508197,0.626263,38.000000
10,0.523985,1,legacy,0.457143,0.470000,0.517093,hard_coverage,0.470000,0.250000,0.700000,0.244132,0.751559,0.144742,0.740000,0.005714,0.040816,0,0.017487,0.116057,0.000000,0.523985,0.259000,0.117500,0.028948,0.112734,0.005803,0.091212,0.103419,0.000000,0.012207,0.091212,0.103419,0.000000,0.000000,0.000000,0.012207,0.200000,1.000000,0.050000,0.000000,0.000000,0.012855,0.000000,0.000855,0.012000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.857134,35,50,0,low_density_factor|density_ratio_out_of_range,0.140000,0.612000,0.720000,0.016772,0.047322,2.821513,0.002473,0.968876,0.821816,0.335317,0.857134,30.814301,44.097206,0.000000,0.000000,0.000000,0.489600,0.000811,0.375917,0.369021,0.340143,0.917739,0.500978,2.240127,0.003268,-0.035622,-0.004652,-1.214311,0.493464,-0.002896,-0.002326,-0.542122,0.493464,1.000000,500.000000,0.000238,0.000183,0.000204,-0.000055,-0.000034,0.770350,0.856952,0.021988,0.000000,0.628394,0.629328,-0.000934,0.626064,0.624135,0.001929,-0.000934,0.002863,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.225728,0.000002,0.000001,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.022694,0.000001,0.857134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.039184,0.786885,0.074650,0.000000,0.017487,0.004941,0.066674,0.025080,0.966403,0.113469,0.735510,0.165110,0.109608,-0.064254,0.541399,0.786885,weak_asymmetry,0.039184,0.786885,0.074650,1225.000000,0.041026,0.786885,0.077985,1170.000000,0.815789,0.508197,0.626263,38.000000
