epoch,score,selection_eligible,score_mode,agreement,agreement_score,agreement_soft_score,agreement_mode,effective_agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,fixed_support_mask_active,global_asymmetry,asymmetry_score,causal_lag_reverse_minus_forward,score_legacy_total,score_term_legacy_skeleton,score_term_legacy_agreement,score_term_legacy_density,score_term_legacy_margin,score_term_legacy_asymmetry,score_composite_total,score_term_composite_soft_agreement,score_term_composite_causal_lag,score_term_composite_margin_penalty,score_entropy_composite_total,score_term_entropy_composite_soft_agreement,score_term_entropy_composite_causal_lag_mean,score_term_entropy_composite_causal_lag_std_penalty,score_term_entropy_composite_parent_entropy_penalty,score_term_entropy_composite_margin_penalty,composite_soft_agreement_weight,composite_causal_lag_weight,composite_margin_penalty_weight,composite_causal_lag_std_penalty_weight,composite_parent_entropy_penalty_weight,score_primary_total,score_term_primary_causal_lag,score_term_primary_soft_tiebreak,score_term_primary_skeleton_tiebreak,score_term_primary_density_tiebreak,primary_causal_lag_weight,primary_soft_tiebreak_weight,primary_skeleton_tiebreak_weight,primary_density_tiebreak_weight,selection_causal_lag_delta_mean,selection_causal_lag_delta_std,selection_parent_entropy_mean,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,detach_direction_from_main_active,detach_direction_from_main_after_epoch,direction_from_main_detached_from_epoch,causal_lag_main_raw,causal_lag_main_weight,causal_lag_main_weighted,post_detach_direction_loss_requested,post_detach_direction_active,post_detach_direction_contrast_weight,post_detach_direction_variance_weight,post_detach_direction_parent_entropy_weight,post_detach_direction_raw,post_detach_direction_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,selector_audit_enabled,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative,causal_lag_diag_available,causal_lag_diag_forward_loss,causal_lag_diag_reverse_loss,causal_lag_diag_reverse_minus_forward,causal_lag_diag_forward_over_reverse,causal_lag_diag_prefers_forward,causal_lag_diag_num_lags,post_detach_direction_available,post_detach_direction_batch_count,post_detach_direction_subject_count,post_detach_direction_forward_mean,post_detach_direction_reverse_mean,post_detach_direction_delta_mean,post_detach_direction_delta_var,post_detach_direction_parent_entropy,selection_causal_lag_subject_count,selection_causal_lag_forward_mean,selection_causal_lag_forward_std,selection_causal_lag_reverse_mean,selection_causal_lag_reverse_std,selection_causal_lag_delta_min,selection_causal_lag_delta_max,selection_causal_lag_prefers_forward_frac,selection_causal_lag_num_lags,selector_audit_precision,selector_audit_recall,selector_audit_f1,selector_audit_tie_count,selector_audit_margin_mean,selector_audit_margin_median,selector_audit_margin_std,selector_audit_margin_p90,selector_audit_margin_max,selector_audit_margin_lt_1e3_frac,selector_audit_margin_lt_1e2_frac,selector_audit_gt_signed_margin_mean,selector_audit_gt_signed_margin_median,selector_audit_gt_signed_margin_p10,selector_audit_gt_signed_margin_p90,selector_audit_gt_signed_margin_frac_pos,selector_audit_failure_mode,selector_audit_strict_precision_eps_0,selector_audit_strict_recall_eps_0,selector_audit_strict_f1_eps_0,selector_audit_strict_pred_count_eps_0,selector_audit_strict_precision_eps_0p0003,selector_audit_strict_recall_eps_0p0003,selector_audit_strict_f1_eps_0p0003,selector_audit_strict_pred_count_eps_0p0003,selector_audit_strict_precision_eps_0p1,selector_audit_strict_recall_eps_0p1,selector_audit_strict_f1_eps_0p1,selector_audit_strict_pred_count_eps_0p1
1,0.026495,1,causal_lag_primary,0.500000,0.500000,0.509735,hard_coverage,0.500000,0.000000,0.666667,0.071132,0.277090,1.000000,1.000000,0.171429,0.171429,1,0.012194,0.081115,0.001009,0.595619,0.350000,0.000000,0.200000,0.041563,0.004056,0.099399,0.101947,0.001009,0.003557,0.098390,0.101947,0.000000,0.000000,0.000000,0.003557,0.200000,1.000000,0.050000,0.000000,0.000000,0.026495,0.001009,0.000487,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.295448,12,18,1,pass,1.000000,0.500000,0.000000,0.022721,0.054277,2.388803,0.000000,0.232754,0.318097,0.136876,0.295448,2.271455,3.618976,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.610955,0.417388,1.182813,0.000000,-0.255451,-0.028696,-1.182813,0.500000,-0.100435,-0.014343,-0.530907,0.500000,1.000000,500.000000,1.568234,1.565449,1.569208,-0.002785,0.000974,0.998224,1.000621,0.061259,0.000000,0.228895,0.119722,0.109173,0.231866,0.117089,0.114777,0.109173,0.005604,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,1.305201,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.641641,0.250000,0.168002,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.061102,0.000000,0.295448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641641,0.642650,0.001009,0.998431,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.076190,0.444444,0.130081,87.000000,0.012194,0.000000,0.038199,0.043721,0.213954,0.838095,0.876190,-0.020573,-0.003475,-0.153596,0.100016,0.444444,weak_asymmetry,0.444444,0.444444,0.444444,18.000000,0.444444,0.444444,0.444444,18.000000,0.400000,0.111111,0.173913,5.000000
2,0.026905,1,causal_lag_primary,0.500000,0.500000,0.509735,hard_coverage,0.500000,0.000000,0.666667,0.073575,0.286086,1.000000,1.000000,0.171429,0.171429,1,0.012613,0.083888,0.001418,0.597107,0.350000,0.000000,0.200000,0.042913,0.004194,0.099686,0.101947,0.001418,0.003679,0.098268,0.101947,0.000000,0.000000,0.000000,0.003679,0.200000,1.000000,0.050000,0.000000,0.000000,0.026905,0.001418,0.000487,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.295312,12,18,1,pass,1.000000,0.850000,1.000000,0.021693,0.051933,2.394017,0.000000,0.216336,0.303700,0.130685,0.295312,2.269376,3.608933,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.661003,0.487986,1.118349,0.000000,-0.194619,0.049228,-1.118349,0.500000,-0.075038,0.024539,-0.507365,0.500000,1.000000,500.000000,1.559199,1.558477,1.558605,-0.000722,-0.000594,0.999537,0.999619,0.062324,0.000000,0.228572,0.119636,0.108937,0.232341,0.117056,0.115286,0.108937,0.006349,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,1.248309,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.641420,0.250000,0.167605,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.060195,0.000000,0.295312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641420,0.642837,0.001418,0.997795,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.076190,0.444444,0.130081,87.000000,0.012613,0.000000,0.036339,0.048351,0.194797,0.828571,0.847619,-0.016932,-0.013934,-0.145678,0.109909,0.444444,weak_asymmetry,0.444444,0.444444,0.444444,18.000000,0.444444,0.444444,0.444444,18.000000,0.500000,0.166667,0.250000,6.000000
3,0.028492,1,causal_lag_primary,0.500000,0.500000,0.531710,hard_coverage,0.500000,0.000000,0.666667,0.072991,0.283941,1.000000,1.000000,0.171429,0.171429,1,0.012513,0.083225,0.001907,0.596752,0.350000,0.000000,0.200000,0.042591,0.004161,0.104599,0.106342,0.001907,0.003650,0.102693,0.106342,0.000000,0.000000,0.000000,0.003650,0.200000,1.000000,0.050000,0.000000,0.000000,0.028492,0.001907,0.001586,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.295080,12,18,1,pass,1.000000,0.850000,1.000000,0.020871,0.050081,2.399585,0.000000,0.209904,0.292192,0.126836,0.295080,2.270707,3.639025,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.686531,0.551314,1.110854,0.000000,-0.155593,0.098426,-1.041711,0.500000,-0.057805,0.048953,-0.478360,0.500000,1.000000,500.000000,1.549192,1.550056,1.547516,0.000864,-0.001675,1.000558,0.998918,0.063207,0.000000,0.228148,0.119452,0.108697,0.232668,0.117027,0.115641,0.108697,0.006944,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,1.225319,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.641298,0.250000,0.167693,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059543,0.000000,0.295080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641298,0.643204,0.001907,0.997036,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.066667,0.388889,0.113821,87.000000,0.012513,0.000000,0.034793,0.045585,0.182452,0.828571,0.847619,-0.014422,-0.019645,-0.137891,0.111205,0.388889,weak_asymmetry,0.388889,0.388889,0.388889,18.000000,0.388889,0.388889,0.388889,18.000000,0.500000,0.166667,0.250000,6.000000
4,0.027432,1,causal_lag_primary,0.500000,0.500000,0.509735,hard_coverage,0.500000,0.000000,0.666667,0.074525,0.289572,1.000000,1.000000,0.171429,0.171429,1,0.012776,0.084966,0.001945,0.597684,0.350000,0.000000,0.200000,0.043436,0.004248,0.100166,0.101947,0.001945,0.003726,0.098221,0.101947,0.000000,0.000000,0.000000,0.003726,0.200000,1.000000,0.050000,0.000000,0.000000,0.027432,0.001945,0.000487,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.293975,12,18,1,pass,1.000000,0.850000,1.000000,0.020757,0.049951,2.406440,0.000000,0.207150,0.290601,0.125097,0.293975,2.265500,3.640776,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.705842,0.633347,1.089067,0.000000,-0.142588,0.098906,-1.002794,0.500000,-0.053711,0.049047,-0.463215,0.500000,1.000000,500.000000,1.551454,1.548132,1.549518,-0.003322,-0.001936,0.997859,0.998752,0.063316,0.000000,0.228079,0.119299,0.108780,0.232879,0.116570,0.116309,0.108780,0.007529,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,1.214966,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.641194,0.250000,0.169203,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059247,0.000000,0.293975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641194,0.643140,0.001945,0.996975,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.076190,0.444444,0.130081,87.000000,0.012776,0.000000,0.034702,0.053640,0.178318,0.838095,0.847619,-0.013025,-0.021637,-0.135993,0.111956,0.444444,mixed_or_partial,0.444444,0.444444,0.444444,18.000000,0.411765,0.388889,0.400000,17.000000,0.500000,0.166667,0.250000,6.000000
5,0.026917,1,causal_lag_primary,0.500000,0.500000,0.509735,hard_coverage,0.500000,0.000000,0.666667,0.070673,0.275393,1.000000,1.000000,0.171429,0.171429,1,0.012115,0.080593,0.001430,0.595339,0.350000,0.000000,0.200000,0.041309,0.004030,0.099843,0.101947,0.001430,0.003534,0.098413,0.101947,0.000000,0.000000,0.000000,0.003534,0.200000,1.000000,0.050000,0.000000,0.000000,0.026917,0.001430,0.000487,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.293182,12,18,1,pass,1.000000,0.850000,1.000000,0.020818,0.049909,2.397460,0.000000,0.192510,0.291447,0.122959,0.293182,2.262918,3.657738,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.643771,0.573182,1.058809,0.000000,-0.123928,0.077572,-0.878909,0.500000,-0.047989,0.038653,-0.413192,0.500000,1.000000,500.000000,1.561545,1.558092,1.560839,-0.003453,-0.000706,0.997789,0.999548,0.063213,0.000000,0.228123,0.118845,0.109278,0.232105,0.116107,0.115998,0.109278,0.006719,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,1.195403,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.641529,0.250000,0.168351,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059015,0.000000,0.293182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641529,0.642959,0.001430,0.997776,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.076190,0.444444,0.130081,87.000000,0.012115,0.000000,0.032497,0.051238,0.163494,0.828571,0.838095,-0.010551,-0.019982,-0.125702,0.102735,0.444444,mixed_or_partial,0.444444,0.444444,0.444444,18.000000,0.444444,0.444444,0.444444,18.000000,0.400000,0.111111,0.173913,5.000000
6,0.026721,1,causal_lag_primary,0.500000,0.500000,0.509735,hard_coverage,0.500000,0.000000,0.666667,0.062585,0.245237,1.000000,1.000000,0.171429,0.171429,1,0.010729,0.071404,0.001234,0.590356,0.350000,0.000000,0.200000,0.036786,0.003570,0.100052,0.101947,0.001234,0.003129,0.098818,0.101947,0.000000,0.000000,0.000000,0.003129,0.200000,1.000000,0.050000,0.000000,0.000000,0.026721,0.001234,0.000487,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.294396,12,18,1,pass,1.000000,0.850000,1.000000,0.020744,0.049420,2.382317,0.000000,0.197896,0.290421,0.108223,0.294396,2.269200,3.673457,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.556246,0.533420,0.962531,0.000000,-0.091002,0.035358,-0.655856,0.500000,-0.039012,0.017647,-0.316658,0.500000,1.000000,500.000000,1.526473,1.524647,1.525030,-0.001826,-0.001443,0.998804,0.999055,0.063110,0.000000,0.229898,0.118890,0.111008,0.232642,0.116142,0.116500,0.111008,0.005492,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,1.138175,0.000915,0.001215,1.000000,0.001000,0,-1,-1,0,-1,-1,0.641212,0.250000,0.167553,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.058319,0.000460,0.294396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.001215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641212,0.642446,0.001234,0.998079,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.076190,0.444444,0.130081,87.000000,0.010729,0.000000,0.028692,0.048568,0.146294,0.828571,0.838095,-0.007436,-0.014729,-0.100182,0.098134,0.444444,weak_asymmetry,0.444444,0.444444,0.444444,18.000000,0.444444,0.444444,0.444444,18.000000,0.500000,0.111111,0.181818,4.000000
7,0.028911,1,causal_lag_primary,0.583333,0.555556,0.563218,hard_coverage,0.555556,0.000000,0.666667,0.056050,0.220519,1.000000,1.000000,0.171429,0.171429,1,0.009609,0.063970,0.000750,0.586276,0.350000,0.000000,0.200000,0.033078,0.003198,0.110591,0.112644,0.000750,0.002803,0.109841,0.112644,0.000000,0.000000,0.000000,0.002803,0.200000,1.000000,0.050000,0.000000,0.000000,0.028911,0.000750,0.003161,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.294933,12,18,1,pass,1.000000,0.850000,1.000000,0.020483,0.048878,2.386316,0.000000,0.233584,0.286759,0.095805,0.294933,2.271338,3.677650,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.458356,0.435716,0.851993,0.000000,0.115988,0.138675,-0.597823,0.583333,0.054020,0.069157,-0.290316,0.583333,1.000000,500.000000,1.534729,1.534384,1.533298,-0.000346,-0.001431,0.999775,0.999068,0.063264,0.000000,0.231224,0.119111,0.112113,0.233413,0.116240,0.117173,0.112113,0.005060,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.899404,0.002494,0.003011,1.000000,0.001000,0,-1,-1,0,-1,-1,0.640873,0.250000,0.167313,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.057021,0.001271,0.294933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.003011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.640873,0.641623,0.000750,0.998831,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.085714,0.500000,0.146341,87.000000,0.009609,0.000000,0.025515,0.040467,0.128667,0.828571,0.828571,0.009109,0.001295,-0.051287,0.093913,0.500000,weak_asymmetry,0.500000,0.500000,0.500000,18.000000,0.500000,0.500000,0.500000,18.000000,0.666667,0.111111,0.190476,3.000000
8,0.043045,1,causal_lag_primary,0.833333,0.722222,0.836100,hard_coverage,0.722222,0.000000,0.666667,0.061777,0.242197,1.000000,1.000000,0.171429,0.171429,1,0.010590,0.070485,0.001240,0.589854,0.350000,0.000000,0.200000,0.036330,0.003524,0.165371,0.167220,0.001240,0.003089,0.164131,0.167220,0.000000,0.000000,0.000000,0.003089,0.200000,1.000000,0.050000,0.000000,0.000000,0.043045,0.001240,0.016805,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.292998,12,18,1,pass,1.000000,0.850000,1.000000,0.020107,0.049186,2.446164,0.000000,0.279179,0.281501,0.096285,0.292998,2.266701,3.692412,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.562693,0.524070,0.964548,0.000000,0.495857,0.524070,-0.140271,0.833333,0.235035,0.256196,-0.070021,0.833333,1.000000,500.000000,1.525948,1.524772,1.523561,-0.001176,-0.002387,0.999229,0.998436,0.063717,0.000000,0.230192,0.119037,0.111155,0.233487,0.116462,0.117025,0.111155,0.005871,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.481727,0.003677,0.007453,1.000000,0.001000,0,-1,-1,0,-1,-1,0.640739,0.250000,0.167830,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.055520,0.001900,0.292998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.007453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.640739,0.641979,0.001240,0.998068,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.114286,0.666667,0.195122,87.000000,0.010590,0.000000,0.030226,0.039895,0.170664,0.828571,0.838095,0.033620,0.028414,-0.047066,0.114385,0.666667,weak_asymmetry,0.666667,0.666667,0.666667,18.000000,0.666667,0.666667,0.666667,18.000000,0.750000,0.166667,0.272727,4.000000
9,0.049779,1,causal_lag_primary,1.000000,0.833333,0.989567,hard_coverage,0.833333,0.000000,0.666667,0.094899,0.362356,1.000000,1.000000,0.171429,0.171429,1,0.016268,0.108033,0.000301,0.609755,0.350000,0.000000,0.200000,0.054353,0.005402,0.193469,0.197913,0.000301,0.004745,0.193169,0.197913,0.000000,0.000000,0.000000,0.004745,0.200000,1.000000,0.050000,0.000000,0.000000,0.049779,0.000301,0.024478,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.282936,12,18,1,pass,1.000000,0.850000,1.000000,0.019804,0.051138,2.582239,0.000000,0.283347,0.277254,0.121266,0.282936,2.217573,3.603728,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,1.070602,1.060945,1.262002,0.000000,1.070602,1.060945,0.930663,1.000000,0.487734,0.485736,0.434420,1.000000,1.000000,500.000000,1.511727,1.513067,1.510834,0.001339,-0.000894,1.000886,0.999409,0.064417,0.000000,0.226800,0.116746,0.110054,0.228548,0.116167,0.112381,0.110054,0.002327,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.029435,0.003964,0.091043,1.000000,0.001000,0,-1,-1,0,-1,-1,0.642991,0.250000,0.167006,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.054040,0.002416,0.282936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.091043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.642991,0.643291,0.000301,0.999532,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.123810,0.722222,0.211382,87.000000,0.016268,0.000000,0.041337,0.088845,0.184456,0.828571,0.838095,0.062206,0.088569,-0.061062,0.158507,0.722222,mixed_or_partial,0.722222,0.722222,0.722222,18.000000,0.722222,0.722222,0.722222,18.000000,0.750000,0.333333,0.461538,8.000000
10,0.054660,1,causal_lag_primary,1.000000,0.833333,0.989567,hard_coverage,0.833333,0.000000,0.666667,0.148820,0.533683,1.000000,1.000000,0.171429,0.171429,1,0.025512,0.168459,0.005181,0.638475,0.350000,0.000000,0.200000,0.080052,0.008423,0.195654,0.197913,0.005181,0.007441,0.190472,0.197913,0.000000,0.000000,0.000000,0.007441,0.200000,1.000000,0.050000,0.000000,0.000000,0.054660,0.005181,0.024478,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.254784,12,18,1,pass,1.000000,0.850000,1.000000,0.019713,0.058136,2.949121,0.000000,0.330927,0.275983,0.171989,0.254784,2.064996,3.055539,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,2.357205,2.356920,2.363659,0.000000,2.357205,2.356920,2.351334,1.000000,0.827009,0.826965,0.826080,1.000000,1.000000,500.000000,1.512201,1.512506,1.510683,0.000305,-0.001518,1.000202,0.998996,0.065534,0.000000,0.207626,0.110939,0.096687,0.220111,0.113529,0.106583,0.096687,0.009896,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000369,0.000824,0.496054,1.000000,0.001000,0,-1,-1,0,-1,-1,0.645633,0.250000,0.167708,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.052851,0.002809,0.254784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.496054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.645633,0.650814,0.005181,0.992039,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.123810,0.722222,0.211382,87.000000,0.025512,0.000000,0.066008,0.135519,0.299628,0.828571,0.838095,0.100540,0.139334,-0.082425,0.279205,0.722222,mixed_or_partial,0.722222,0.722222,0.722222,18.000000,0.722222,0.722222,0.722222,18.000000,0.833333,0.555556,0.666667,12.000000
