epoch,score,selection_eligible,score_mode,agreement,agreement_score,agreement_soft_score,agreement_mode,effective_agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,fixed_support_mask_active,global_asymmetry,asymmetry_score,causal_lag_reverse_minus_forward,score_legacy_total,score_term_legacy_skeleton,score_term_legacy_agreement,score_term_legacy_density,score_term_legacy_margin,score_term_legacy_asymmetry,score_composite_total,score_term_composite_soft_agreement,score_term_composite_causal_lag,score_term_composite_margin_penalty,score_entropy_composite_total,score_term_entropy_composite_soft_agreement,score_term_entropy_composite_causal_lag_mean,score_term_entropy_composite_causal_lag_std_penalty,score_term_entropy_composite_parent_entropy_penalty,score_term_entropy_composite_margin_penalty,composite_soft_agreement_weight,composite_causal_lag_weight,composite_margin_penalty_weight,composite_causal_lag_std_penalty_weight,composite_parent_entropy_penalty_weight,score_primary_total,score_term_primary_causal_lag,score_term_primary_soft_tiebreak,score_term_primary_skeleton_tiebreak,score_term_primary_density_tiebreak,primary_causal_lag_weight,primary_soft_tiebreak_weight,primary_skeleton_tiebreak_weight,primary_density_tiebreak_weight,selection_causal_lag_delta_mean,selection_causal_lag_delta_std,selection_parent_entropy_mean,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,detach_direction_from_main_active,detach_direction_from_main_after_epoch,direction_from_main_detached_from_epoch,causal_lag_main_raw,causal_lag_main_weight,causal_lag_main_weighted,post_detach_direction_loss_requested,post_detach_direction_active,post_detach_direction_contrast_weight,post_detach_direction_variance_weight,post_detach_direction_parent_entropy_weight,post_detach_direction_raw,post_detach_direction_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,selector_audit_enabled,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative,causal_lag_diag_available,causal_lag_diag_forward_loss,causal_lag_diag_reverse_loss,causal_lag_diag_reverse_minus_forward,causal_lag_diag_forward_over_reverse,causal_lag_diag_prefers_forward,causal_lag_diag_num_lags,post_detach_direction_available,post_detach_direction_batch_count,post_detach_direction_subject_count,post_detach_direction_forward_mean,post_detach_direction_reverse_mean,post_detach_direction_delta_mean,post_detach_direction_delta_var,post_detach_direction_parent_entropy,selection_causal_lag_subject_count,selection_causal_lag_forward_mean,selection_causal_lag_forward_std,selection_causal_lag_reverse_mean,selection_causal_lag_reverse_std,selection_causal_lag_delta_min,selection_causal_lag_delta_max,selection_causal_lag_prefers_forward_frac,selection_causal_lag_num_lags,selector_audit_precision,selector_audit_recall,selector_audit_f1,selector_audit_tie_count,selector_audit_margin_mean,selector_audit_margin_median,selector_audit_margin_std,selector_audit_margin_p90,selector_audit_margin_max,selector_audit_margin_lt_1e3_frac,selector_audit_margin_lt_1e2_frac,selector_audit_gt_signed_margin_mean,selector_audit_gt_signed_margin_median,selector_audit_gt_signed_margin_p10,selector_audit_gt_signed_margin_p90,selector_audit_gt_signed_margin_frac_pos,selector_audit_failure_mode,selector_audit_strict_precision_eps_0,selector_audit_strict_recall_eps_0,selector_audit_strict_f1_eps_0,selector_audit_strict_pred_count_eps_0,selector_audit_strict_precision_eps_0p0003,selector_audit_strict_recall_eps_0p0003,selector_audit_strict_f1_eps_0p0003,selector_audit_strict_pred_count_eps_0p0003,selector_audit_strict_precision_eps_0p1,selector_audit_strict_recall_eps_0p1,selector_audit_strict_f1_eps_0p1,selector_audit_strict_pred_count_eps_0p1
1,0.032255,1,causal_lag_primary,0.666667,0.611111,0.645093,hard_coverage,0.611111,0.000000,0.666667,0.088907,0.341359,1.000000,1.000000,0.171429,0.171429,1,0.015241,0.101260,0.000000,0.606267,0.350000,0.000000,0.200000,0.051204,0.005063,0.124573,0.129019,0.000000,0.004445,0.124573,0.129019,0.000000,0.000000,0.000000,0.004445,0.200000,1.000000,0.050000,0.000000,0.000000,0.032255,0.000000,0.007255,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.292902,12,18,1,pass,1.000000,0.500000,0.000000,0.022593,0.054516,2.412970,0.000000,0.234554,0.316299,0.112459,0.292902,2.245682,3.508636,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.714835,0.678031,1.374729,0.000000,0.233554,0.166659,-0.774289,0.666667,0.097719,0.083098,-0.368896,0.666667,1.000000,500.000000,1.563721,1.563804,1.562823,0.000083,-0.000898,1.000053,0.999426,0.061091,0.000000,0.234860,0.117949,0.116911,0.227760,0.118943,0.108817,0.116911,-0.008094,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.928282,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.061214,0.000000,0.292902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,87.000000,0.015241,0.000000,0.040575,0.072280,0.207107,0.828571,0.828571,0.055304,0.055267,-0.079296,0.155764,0.777778,mixed_or_partial,0.777778,0.777778,0.777778,18.000000,0.777778,0.777778,0.777778,18.000000,0.875000,0.388889,0.538462,8.000000
2,0.032255,1,causal_lag_primary,0.666667,0.611111,0.645093,hard_coverage,0.611111,0.000000,0.666667,0.085454,0.329098,1.000000,1.000000,0.171429,0.171429,1,0.014649,0.097353,0.000000,0.604232,0.350000,0.000000,0.200000,0.049365,0.004868,0.124746,0.129019,0.000000,0.004273,0.124746,0.129019,0.000000,0.000000,0.000000,0.004273,0.200000,1.000000,0.050000,0.000000,0.000000,0.032255,0.000000,0.007255,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.292713,12,18,1,pass,1.000000,0.850000,1.000000,0.021421,0.051839,2.420067,0.000000,0.227939,0.299889,0.104242,0.292713,2.244040,3.505411,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.723784,0.669541,1.385981,0.000000,0.219765,0.174440,-0.798199,0.666667,0.091322,0.086863,-0.379178,0.666667,1.000000,500.000000,1.562029,1.562229,1.561612,0.000201,-0.000417,1.000128,0.999733,0.062302,0.000000,0.235072,0.117763,0.117308,0.227386,0.118942,0.108443,0.117308,-0.008865,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.945167,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.060324,0.000000,0.292713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,87.000000,0.014649,0.000000,0.039169,0.071812,0.195127,0.828571,0.828571,0.051473,0.050471,-0.077876,0.159388,0.777778,mixed_or_partial,0.777778,0.777778,0.777778,18.000000,0.777778,0.777778,0.777778,18.000000,0.857143,0.333333,0.480000,7.000000
3,0.032255,1,causal_lag_primary,0.666667,0.611111,0.645093,hard_coverage,0.611111,0.000000,0.666667,0.084996,0.327463,1.000000,1.000000,0.171429,0.171429,1,0.014571,0.096834,0.000000,0.603961,0.350000,0.000000,0.200000,0.049119,0.004842,0.124769,0.129019,0.000000,0.004250,0.124769,0.129019,0.000000,0.000000,0.000000,0.004250,0.200000,1.000000,0.050000,0.000000,0.000000,0.032255,0.000000,0.007255,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.290259,12,18,1,pass,1.000000,0.850000,1.000000,0.020691,0.050231,2.427668,0.000000,0.217316,0.289674,0.096836,0.290259,2.232685,3.515162,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.743614,0.743210,1.342997,0.000000,0.201397,0.170755,-0.878988,0.666667,0.083601,0.084897,-0.413225,0.666667,1.000000,500.000000,1.540346,1.539305,1.539488,-0.001041,-0.000858,0.999324,0.999443,0.063046,0.000000,0.235434,0.117696,0.117737,0.225718,0.118790,0.106928,0.117737,-0.010809,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.953424,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059584,0.000000,0.290259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,87.000000,0.014571,0.000000,0.038235,0.067605,0.183625,0.828571,0.847619,0.049707,0.058331,-0.076090,0.156071,0.777778,mixed_or_partial,0.777778,0.777778,0.777778,18.000000,0.777778,0.777778,0.777778,18.000000,0.875000,0.388889,0.538462,8.000000
4,0.029099,1,causal_lag_primary,0.583333,0.555556,0.581976,hard_coverage,0.555556,0.000000,0.666667,0.079866,0.309022,1.000000,1.000000,0.171429,0.171429,1,0.013691,0.091023,0.000000,0.600904,0.350000,0.000000,0.200000,0.046353,0.004551,0.112402,0.116395,0.000000,0.003993,0.112402,0.116395,0.000000,0.000000,0.000000,0.003993,0.200000,1.000000,0.050000,0.000000,0.000000,0.029099,0.000000,0.004099,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.291283,12,18,1,pass,1.000000,0.850000,1.000000,0.020986,0.050356,2.399439,0.000000,0.206412,0.293810,0.091613,0.291283,2.241325,3.528008,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.686880,0.657892,1.270113,0.000000,0.190286,0.218789,-0.723154,0.583333,0.079661,0.108578,-0.346602,0.583333,1.000000,500.000000,1.537384,1.535737,1.538071,-0.001647,0.000687,0.998929,1.000447,0.062649,0.000000,0.236172,0.117897,0.118275,0.226212,0.119207,0.107005,0.118275,-0.011270,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.939511,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059559,0.000000,0.291283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.123810,0.722222,0.211382,87.000000,0.013691,0.000000,0.034924,0.058369,0.170851,0.828571,0.838095,0.044873,0.054646,-0.069524,0.134499,0.722222,mixed_or_partial,0.722222,0.722222,0.722222,18.000000,0.722222,0.722222,0.722222,18.000000,0.800000,0.222222,0.347826,5.000000
5,0.029099,1,causal_lag_primary,0.583333,0.555556,0.581976,hard_coverage,0.555556,0.000000,0.666667,0.074765,0.290452,1.000000,1.000000,0.171429,0.171429,1,0.012817,0.085238,0.000000,0.597830,0.350000,0.000000,0.200000,0.043568,0.004262,0.112657,0.116395,0.000000,0.003738,0.112657,0.116395,0.000000,0.000000,0.000000,0.003738,0.200000,1.000000,0.050000,0.000000,0.000000,0.029099,0.000000,0.004099,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.291822,12,18,1,pass,1.000000,0.850000,1.000000,0.020697,0.049454,2.389481,0.000000,0.212266,0.289752,0.084434,0.291822,2.247101,3.554665,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.622460,0.583944,1.145751,0.000000,0.192179,0.187018,-0.625661,0.583333,0.082596,0.093216,-0.303010,0.583333,1.000000,500.000000,1.563565,1.563460,1.564058,-0.000105,0.000493,0.999933,1.000315,0.062896,0.000000,0.236256,0.117932,0.118324,0.226968,0.119032,0.107936,0.118324,-0.010389,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.904033,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059258,0.000000,0.291822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.123810,0.722222,0.211382,87.000000,0.012817,0.000000,0.032754,0.066361,0.162616,0.828571,0.828571,0.040934,0.050234,-0.071895,0.123966,0.722222,mixed_or_partial,0.722222,0.722222,0.722222,18.000000,0.722222,0.722222,0.722222,18.000000,1.000000,0.222222,0.363636,4.000000
6,0.032255,1,causal_lag_primary,0.666667,0.611111,0.645093,hard_coverage,0.611111,0.000000,0.666667,0.067440,0.263400,1.000000,1.000000,0.171429,0.171429,1,0.011561,0.076922,0.000000,0.593356,0.350000,0.000000,0.200000,0.039510,0.003846,0.125647,0.129019,0.000000,0.003372,0.125647,0.129019,0.000000,0.000000,0.000000,0.003372,0.200000,1.000000,0.050000,0.000000,0.000000,0.032255,0.000000,0.007255,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.291818,12,18,1,pass,1.000000,0.850000,1.000000,0.020129,0.047952,2.382160,0.000000,0.198064,0.281812,0.078905,0.291818,2.248104,3.557134,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.550380,0.525087,1.021755,0.000000,0.249528,0.153316,-0.468275,0.666667,0.112738,0.076442,-0.229951,0.666667,1.000000,500.000000,1.522001,1.524830,1.523092,0.002829,0.001091,1.001859,1.000717,0.063488,0.000000,0.236293,0.118547,0.117746,0.227045,0.118721,0.108324,0.117746,-0.009422,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.796608,0.000912,0.001714,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.058717,0.000465,0.291818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.001714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,87.000000,0.011561,0.000000,0.030266,0.061550,0.154558,0.838095,0.838095,0.041366,0.058919,-0.059894,0.127528,0.777778,mixed_or_partial,0.777778,0.777778,0.777778,18.000000,0.777778,0.777778,0.777778,18.000000,1.000000,0.166667,0.285714,3.000000
7,0.041551,1,causal_lag_primary,0.833333,0.722222,0.831029,hard_coverage,0.722222,0.000000,0.666667,0.067830,0.264854,1.000000,1.000000,0.171429,0.171429,1,0.011628,0.077365,0.000000,0.593596,0.350000,0.000000,0.200000,0.039728,0.003868,0.162814,0.166206,0.000000,0.003392,0.162814,0.166206,0.000000,0.000000,0.000000,0.003392,0.200000,1.000000,0.050000,0.000000,0.000000,0.041551,0.000000,0.016551,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.292825,12,18,1,pass,1.000000,0.850000,1.000000,0.020035,0.047958,2.393698,0.000000,0.209647,0.280488,0.088241,0.292825,2.260725,3.646423,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.583101,0.502585,1.092952,0.000000,0.548042,0.502585,-0.025916,0.833333,0.254940,0.245584,-0.012957,0.833333,1.000000,500.000000,1.532572,1.527863,1.528021,-0.004709,-0.004551,0.996927,0.997031,0.063688,0.000000,0.235332,0.118796,0.116537,0.228537,0.118631,0.109905,0.116537,-0.006631,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.440345,0.002387,0.005605,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.057167,0.001274,0.292825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.005605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.152381,0.888889,0.260163,87.000000,0.011628,0.000000,0.030856,0.070654,0.144540,0.828571,0.847619,0.059518,0.073098,0.002061,0.122478,0.888889,mixed_or_partial,0.888889,0.888889,0.888889,18.000000,0.888889,0.888889,0.888889,18.000000,1.000000,0.222222,0.363636,4.000000
8,0.048070,1,causal_lag_primary,1.000000,0.833333,0.961396,hard_coverage,0.833333,0.000000,0.666667,0.100951,0.383200,1.000000,1.000000,0.171429,0.171429,1,0.017306,0.114864,0.000000,0.613223,0.350000,0.000000,0.200000,0.057480,0.005743,0.187232,0.192279,0.000000,0.005048,0.187232,0.192279,0.000000,0.000000,0.000000,0.005048,0.200000,1.000000,0.050000,0.000000,0.000000,0.048070,0.000000,0.023070,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.293670,12,18,1,pass,1.000000,0.850000,1.000000,0.019544,0.049374,2.526344,0.000000,0.244713,0.273613,0.126174,0.293670,2.269382,3.676514,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,1.072008,1.103971,1.215081,0.000000,1.072008,1.103971,0.772675,1.000000,0.487822,0.502004,0.368198,1.000000,1.000000,500.000000,1.504552,1.505350,1.507848,0.000799,0.003297,1.000531,1.002191,0.064770,0.000000,0.230885,0.118799,0.112086,0.230461,0.118852,0.111609,0.112086,-0.000477,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.036935,0.002991,0.068001,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.055441,0.001904,0.293670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.068001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.152381,0.888889,0.260163,87.000000,0.017306,0.000000,0.040950,0.084957,0.170470,0.828571,0.828571,0.082979,0.091060,-0.016159,0.147289,0.888889,mixed_or_partial,0.888889,0.888889,0.888889,18.000000,0.888889,0.888889,0.888889,18.000000,1.000000,0.388889,0.560000,7.000000
9,0.048070,1,causal_lag_primary,1.000000,0.833333,0.961396,hard_coverage,0.833333,0.000000,0.666667,0.148537,0.532873,1.000000,1.000000,0.171429,0.171429,1,0.025464,0.168145,0.000000,0.638338,0.350000,0.000000,0.200000,0.079931,0.008407,0.184852,0.192279,0.000000,0.007427,0.184852,0.192279,0.000000,0.000000,0.000000,0.007427,0.200000,1.000000,0.050000,0.000000,0.000000,0.048070,0.000000,0.023070,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.265138,12,18,1,pass,1.000000,0.850000,1.000000,0.019362,0.054945,2.837774,0.000000,0.285555,0.271070,0.178376,0.265138,2.120226,3.237937,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,2.250067,2.247164,2.263069,0.000000,2.250067,2.247164,2.241117,1.000000,0.809307,0.808811,0.807763,1.000000,1.000000,500.000000,1.516042,1.513164,1.514062,-0.002877,-0.001980,0.998102,0.998694,0.065979,0.000000,0.216321,0.115496,0.100825,0.224202,0.116302,0.107900,0.100825,0.007075,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000434,0.000831,0.494553,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.053485,0.002430,0.265138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.494553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.152381,0.888889,0.260163,87.000000,0.025464,0.000000,0.061624,0.140505,0.255414,0.828571,0.828571,0.118386,0.140830,-0.005851,0.218118,0.888889,mixed_or_partial,0.888889,0.888889,0.888889,18.000000,0.888889,0.888889,0.888889,18.000000,0.923077,0.666667,0.774194,13.000000
10,0.048070,1,causal_lag_primary,1.000000,0.833333,0.961396,hard_coverage,0.833333,0.000000,0.666667,0.166857,0.583285,1.000000,1.000000,0.171429,0.171429,1,0.028604,0.188415,0.000000,0.646914,0.350000,0.000000,0.200000,0.087493,0.009421,0.183936,0.192279,0.000000,0.008343,0.183936,0.192279,0.000000,0.000000,0.000000,0.008343,0.200000,1.000000,0.050000,0.000000,0.000000,0.048070,0.000000,0.023070,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.238482,12,18,1,pass,1.000000,0.850000,1.000000,0.019405,0.057838,2.980499,0.000000,0.291455,0.271677,0.199882,0.238482,1.994119,2.892552,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,3.495138,3.495638,3.500724,0.000000,3.495138,3.495638,3.486988,1.000000,0.941097,0.941127,0.940630,1.000000,1.000000,500.000000,1.515222,1.514744,1.518288,-0.000477,0.003066,0.999685,1.002024,0.066455,0.000000,0.202934,0.111942,0.090991,0.219921,0.114289,0.105631,0.090991,0.014640,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.001021,0.000491,0.499972,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.051735,0.002800,0.238482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.499972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.152381,0.888889,0.260163,87.000000,0.028604,0.000000,0.069991,0.153782,0.282651,0.828571,0.828571,0.132169,0.160440,0.002119,0.255704,0.888889,mixed_or_partial,0.888889,0.888889,0.888889,18.000000,0.888889,0.888889,0.888889,18.000000,0.923077,0.666667,0.774194,13.000000
