epoch,score,selection_eligible,score_mode,agreement,agreement_score,agreement_soft_score,agreement_mode,effective_agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,fixed_support_mask_active,global_asymmetry,asymmetry_score,causal_lag_reverse_minus_forward,score_legacy_total,score_term_legacy_skeleton,score_term_legacy_agreement,score_term_legacy_density,score_term_legacy_margin,score_term_legacy_asymmetry,score_composite_total,score_term_composite_soft_agreement,score_term_composite_causal_lag,score_term_composite_margin_penalty,score_entropy_composite_total,score_term_entropy_composite_soft_agreement,score_term_entropy_composite_causal_lag_mean,score_term_entropy_composite_causal_lag_std_penalty,score_term_entropy_composite_parent_entropy_penalty,score_term_entropy_composite_margin_penalty,composite_soft_agreement_weight,composite_causal_lag_weight,composite_margin_penalty_weight,composite_causal_lag_std_penalty_weight,composite_parent_entropy_penalty_weight,score_primary_total,score_term_primary_causal_lag,score_term_primary_soft_tiebreak,score_term_primary_skeleton_tiebreak,score_term_primary_density_tiebreak,primary_causal_lag_weight,primary_soft_tiebreak_weight,primary_skeleton_tiebreak_weight,primary_density_tiebreak_weight,selection_causal_lag_delta_mean,selection_causal_lag_delta_std,selection_parent_entropy_mean,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,training_noise_guide_mode,training_noise_guide_active,training_noise_guide_blend_weight,training_noise_guide_blend_target,training_noise_guide_warmup_epochs,training_noise_guide_ramp_epochs,training_noise_guide_guide_l1_mean,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,gradient_routing_mode,gradient_routing_label,routing_main_updates_support,routing_main_updates_direction,routing_structure_updates_support,routing_structure_updates_direction,routing_causal_lag_updates_support,routing_causal_lag_updates_direction,detach_direction_from_main_active,detach_direction_from_main_after_epoch,direction_from_main_detached_from_epoch,causal_lag_main_raw,causal_lag_main_weight,causal_lag_main_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,selector_audit_enabled,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative,causal_lag_diag_available,causal_lag_diag_forward_loss,causal_lag_diag_reverse_loss,causal_lag_diag_reverse_minus_forward,causal_lag_diag_forward_over_reverse,causal_lag_diag_prefers_forward,causal_lag_diag_num_lags,selection_causal_lag_subject_count,selection_causal_lag_forward_mean,selection_causal_lag_forward_std,selection_causal_lag_reverse_mean,selection_causal_lag_reverse_std,selection_causal_lag_delta_min,selection_causal_lag_delta_max,selection_causal_lag_prefers_forward_frac,selection_causal_lag_num_lags,selector_audit_precision,selector_audit_recall,selector_audit_f1,selector_audit_tie_count,selector_audit_margin_mean,selector_audit_margin_median,selector_audit_margin_std,selector_audit_margin_p90,selector_audit_margin_max,selector_audit_margin_lt_1e3_frac,selector_audit_margin_lt_1e2_frac,selector_audit_gt_signed_margin_mean,selector_audit_gt_signed_margin_median,selector_audit_gt_signed_margin_p10,selector_audit_gt_signed_margin_p90,selector_audit_gt_signed_margin_frac_pos,selector_audit_failure_mode,selector_audit_strict_precision_eps_0,selector_audit_strict_recall_eps_0,selector_audit_strict_f1_eps_0,selector_audit_strict_pred_count_eps_0,selector_audit_strict_precision_eps_0p0003,selector_audit_strict_recall_eps_0p0003,selector_audit_strict_f1_eps_0p0003,selector_audit_strict_pred_count_eps_0p0003,selector_audit_strict_precision_eps_0p1,selector_audit_strict_recall_eps_0p1,selector_audit_strict_f1_eps_0p1,selector_audit_strict_pred_count_eps_0p1
1,0.734796,0,legacy,0.942857,0.810000,0.951271,hard_coverage,0.810000,0.250000,0.700000,0.333040,0.869776,0.403611,0.800000,0.123810,0.476190,0,0.174515,0.822156,0.000000,0.734796,0.280000,0.202500,0.080722,0.130466,0.041108,0.173602,0.190254,0.000000,0.016652,0.173602,0.190254,0.000000,0.000000,0.000000,0.016652,0.200000,1.000000,0.050000,0.000000,0.000000,0.037564,0.000000,0.022564,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.950023,35,50,0,before_selection_start,0.260000,0.500000,0.000000,0.244114,0.158264,0.648321,0.006672,0.935679,3.417597,1.057903,0.950023,12.287383,13.175651,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.854479,0.821029,5.212893,0.000000,1.740044,0.821029,-0.230841,0.826923,0.438361,0.388861,-0.114911,0.826923,1.000000,500.000000,0.471707,0.656017,0.499951,0.184310,0.028244,1.390729,1.059875,0.067575,0.000000,0.446387,0.487497,-0.041110,0.442006,0.487777,-0.045770,-0.041110,-0.004660,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.425956,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.077167,0.000000,0.950023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.174515,0.065186,0.234176,0.555635,0.929007,0.019048,0.104762,0.414201,0.523001,-0.202723,0.909214,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.295455,0.722222,0.419355,44.000000
2,0.730902,0,legacy,0.941176,0.800000,0.950316,hard_coverage,0.800000,0.250000,0.680000,0.325655,0.862396,0.403611,0.800000,0.123810,0.476190,0,0.171889,0.816400,0.000000,0.730902,0.280000,0.200000,0.080722,0.129359,0.040820,0.173780,0.190063,0.000000,0.016283,0.173780,0.190063,0.000000,0.000000,0.000000,0.016283,0.200000,1.000000,0.050000,0.000000,0.000000,0.037516,0.000000,0.022516,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.948445,34,50,0,before_selection_start,0.260000,0.500000,0.000000,0.235581,0.156993,0.666409,0.006570,0.934454,3.298128,1.037420,0.948445,12.237611,13.127039,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.845198,0.840146,5.130996,0.000000,1.734630,0.840146,-0.226435,0.826923,0.439430,0.396917,-0.112736,0.826923,1.000000,500.000000,0.116663,0.111719,0.122645,-0.004943,0.005983,0.957626,1.051283,0.067840,0.000000,0.542587,0.587951,-0.045364,0.528242,0.582108,-0.053866,-0.045364,-0.008502,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.421017,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.075146,0.000000,0.948445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.171889,0.070679,0.230956,0.539327,0.927885,0.019048,0.085714,0.410963,0.512884,-0.192044,0.904767,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.302326,0.722222,0.426230,43.000000
3,0.730063,0,legacy,0.941176,0.800000,0.950316,hard_coverage,0.800000,0.250000,0.680000,0.321541,0.858119,0.403611,0.800000,0.123810,0.476190,0,0.170131,0.812455,0.000000,0.730063,0.280000,0.200000,0.080722,0.128718,0.040623,0.173986,0.190063,0.000000,0.016077,0.173986,0.190063,0.000000,0.000000,0.000000,0.016077,0.200000,1.000000,0.050000,0.000000,0.000000,0.037516,0.000000,0.022516,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.947419,34,50,0,before_selection_start,0.260000,0.500000,0.000000,0.230239,0.156084,0.677918,0.006450,0.933073,3.223352,1.025265,0.947419,12.205557,13.099076,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.839143,0.842291,5.081671,0.000000,1.727254,0.842291,-0.246599,0.807692,0.438142,0.397831,-0.122678,0.807692,1.000000,500.000000,0.058045,0.057892,0.054982,-0.000153,-0.003063,0.997356,0.947234,0.068027,0.000000,0.581856,0.624209,-0.042353,0.567298,0.618870,-0.051573,-0.042353,-0.009219,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.421935,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.073620,0.000000,0.947419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.170131,0.070079,0.228849,0.529144,0.926623,0.000000,0.095238,0.409001,0.506674,-0.186974,0.901055,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.302326,0.722222,0.426230,43.000000
4,0.726955,0,legacy,0.939394,0.790000,0.950108,hard_coverage,0.790000,0.250000,0.660000,0.318647,0.855036,0.403611,0.800000,0.123810,0.476190,0,0.168858,0.809548,0.000000,0.726955,0.280000,0.197500,0.080722,0.128255,0.040477,0.174089,0.190022,0.000000,0.015932,0.174089,0.190022,0.000000,0.000000,0.000000,0.015932,0.200000,1.000000,0.050000,0.000000,0.000000,0.037505,0.000000,0.022505,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.946752,33,50,0,before_selection_start,0.260000,0.500000,0.000000,0.226765,0.155428,0.685412,0.006375,0.931691,3.174709,1.017580,0.946752,12.184829,13.081757,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.834483,0.840642,5.049138,0.000000,1.720709,0.840642,-0.250522,0.807692,0.436673,0.397142,-0.124610,0.807692,1.000000,500.000000,0.024988,0.029980,0.026097,0.004991,0.001108,1.199749,1.044347,0.068155,0.000000,0.609128,0.645694,-0.036566,0.596315,0.641178,-0.044864,-0.036566,-0.008298,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.423782,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.072575,0.000000,0.946752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.168858,0.067993,0.227459,0.522600,0.925316,0.000000,0.104762,0.407566,0.502679,-0.184371,0.898195,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.302326,0.722222,0.426230,43.000000
5,0.726352,0,legacy,0.939394,0.790000,0.950108,hard_coverage,0.790000,0.250000,0.660000,0.315880,0.852032,0.403611,0.800000,0.123810,0.476190,0,0.167541,0.806502,0.000000,0.726352,0.280000,0.197500,0.080722,0.127805,0.040325,0.174228,0.190022,0.000000,0.015794,0.174228,0.190022,0.000000,0.000000,0.000000,0.015794,0.200000,1.000000,0.050000,0.000000,0.000000,0.037505,0.000000,0.022505,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.946052,33,50,0,before_selection_start,0.260000,0.500000,0.000000,0.223255,0.154751,0.693158,0.006297,0.929980,3.125571,1.010115,0.946052,12.163178,13.064428,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.829897,0.838505,5.017431,0.000000,1.714250,0.838505,-0.242821,0.807692,0.435221,0.396246,-0.120818,0.807692,1.000000,500.000000,0.022252,0.020987,0.021481,-0.001265,-0.000771,0.943170,0.965366,0.068291,0.000000,0.651034,0.680854,-0.029820,0.641352,0.677569,-0.036217,-0.029820,-0.006397,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.425841,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.071491,0.000000,0.946052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.167541,0.068117,0.226060,0.516216,0.923683,0.009524,0.114286,0.405987,0.498679,-0.181894,0.895163,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.309524,0.722222,0.433333,42.000000
6,0.725827,1,legacy,0.939394,0.790000,0.950108,hard_coverage,0.790000,0.250000,0.660000,0.313500,0.849402,0.403611,0.800000,0.123810,0.476190,0,0.166424,0.803883,0.000000,0.725827,0.280000,0.197500,0.080722,0.127410,0.040194,0.174347,0.190022,0.000000,0.015675,0.174347,0.190022,0.000000,0.000000,0.000000,0.015675,0.200000,1.000000,0.050000,0.000000,0.000000,0.037505,0.000000,0.022505,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.945467,33,50,0,low_density_factor|density_ratio_out_of_range,0.260000,0.500000,0.000000,0.220353,0.154145,0.699536,0.006241,0.928260,3.084948,1.003482,0.945467,12.145096,13.049627,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.825687,0.835709,4.993169,0.000000,1.708346,0.835709,-0.252480,0.807692,0.433905,0.395072,-0.125573,0.807692,1.000000,500.000000,0.011965,0.011839,0.014582,-0.000126,0.002617,0.989479,1.218721,0.068415,0.000000,0.673460,0.695533,-0.022072,0.668442,0.693514,-0.025072,-0.022072,-0.003000,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.427988,0.000022,0.000069,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.070586,0.000011,0.945467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.166424,0.070421,0.224838,0.510496,0.922019,0.000000,0.133333,0.404552,0.495005,-0.180123,0.892495,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.309524,0.722222,0.433333,42.000000
7,0.715824,1,legacy,0.937500,0.780000,0.949736,hard_coverage,0.780000,0.250000,0.640000,0.311168,0.846783,0.403611,0.780000,0.123810,0.476190,0,0.165495,0.801682,0.000000,0.715824,0.273000,0.195000,0.080722,0.127017,0.040084,0.174389,0.189947,0.000000,0.015558,0.174389,0.189947,0.000000,0.000000,0.000000,0.015558,0.200000,1.000000,0.050000,0.000000,0.000000,0.036487,0.000000,0.022487,0.014000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.945008,32,50,0,low_density_factor|density_ratio_out_of_range,0.260000,0.680000,0.800000,0.218054,0.153637,0.704582,0.006208,0.926550,3.052755,0.998330,0.945008,12.130956,13.037729,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.821944,0.833054,4.973762,0.000000,1.703241,0.833054,-0.258482,0.788462,0.432818,0.393950,-0.128526,0.788462,1.000000,500.000000,0.010092,0.009429,0.009861,-0.000663,-0.000231,0.934290,0.977152,0.068518,0.000000,0.706833,0.720774,-0.013942,0.703490,0.718970,-0.015481,-0.013942,-0.001539,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.429745,0.000048,0.000106,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.069867,0.000024,0.945008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.165495,0.070955,0.223849,0.505959,0.920342,0.019048,0.133333,0.403281,0.492062,-0.179013,0.890204,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.134615,0.777778,0.229508,104.000000,0.309524,0.722222,0.433333,42.000000
8,0.715443,1,legacy,0.937500,0.780000,0.949736,hard_coverage,0.780000,0.250000,0.640000,0.309521,0.844908,0.403611,0.780000,0.123810,0.476190,0,0.164666,0.799698,0.000000,0.715443,0.273000,0.195000,0.080722,0.126736,0.039985,0.174471,0.189947,0.000000,0.015476,0.174471,0.189947,0.000000,0.000000,0.000000,0.015476,0.200000,1.000000,0.050000,0.000000,0.000000,0.036487,0.000000,0.022487,0.014000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.944597,32,50,0,low_density_factor|density_ratio_out_of_range,0.260000,0.680000,0.800000,0.216015,0.153172,0.709080,0.006183,0.924849,3.024205,0.993705,0.944597,12.118286,13.026741,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.818611,0.830675,4.957370,0.000000,1.698494,0.830675,-0.261656,0.788462,0.431846,0.392940,-0.130087,0.788462,1.000000,500.000000,0.006864,0.007767,0.007870,0.000903,0.001006,1.131517,1.146495,0.068613,0.000000,0.709517,0.722414,-0.012897,0.706673,0.720546,-0.013872,-0.012897,-0.000976,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.431273,0.000054,0.000117,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.069231,0.000027,0.944597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.164666,0.070397,0.222947,0.501743,0.918659,0.009524,0.114286,0.402088,0.489378,-0.178227,0.888099,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.134615,0.777778,0.229508,104.000000,0.309524,0.722222,0.433333,42.000000
9,0.715088,1,legacy,0.937500,0.780000,0.949736,hard_coverage,0.780000,0.250000,0.640000,0.307999,0.843157,0.403611,0.780000,0.123810,0.476190,0,0.163897,0.797843,0.000000,0.715088,0.273000,0.195000,0.080722,0.126474,0.039892,0.174547,0.189947,0.000000,0.015400,0.174547,0.189947,0.000000,0.000000,0.000000,0.015400,0.200000,1.000000,0.050000,0.000000,0.000000,0.036487,0.000000,0.022487,0.014000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.944219,32,50,0,low_density_factor|density_ratio_out_of_range,0.260000,0.680000,0.800000,0.214169,0.152737,0.713160,0.006161,0.923078,2.998368,0.989390,0.944219,12.106669,13.016274,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.815352,0.827948,4.942604,0.000000,1.693902,0.827948,-0.263840,0.788462,0.430911,0.391780,-0.131160,0.788462,1.000000,500.000000,0.009383,0.005037,0.005075,-0.004346,-0.004308,0.536846,0.540893,0.068702,0.000000,0.692531,0.700984,-0.008453,0.693778,0.699156,-0.005379,-0.008453,0.003074,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.432755,0.000043,0.000093,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.068664,0.000021,0.944219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.163897,0.070019,0.222117,0.497853,0.916898,0.009524,0.114286,0.400920,0.486890,-0.177680,0.886158,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.309524,0.722222,0.433333,42.000000
10,0.701847,1,legacy,0.939394,0.790000,0.950816,hard_coverage,0.790000,0.250000,0.660000,0.307040,0.842045,0.361197,0.760000,0.114286,0.476190,0,0.163143,0.796008,0.000000,0.701847,0.266000,0.197500,0.072239,0.126307,0.039800,0.174811,0.190163,0.000000,0.015352,0.174811,0.190163,0.000000,0.000000,0.000000,0.015352,0.200000,1.000000,0.050000,0.000000,0.000000,0.035541,0.000000,0.022541,0.013000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.943842,33,50,0,low_density_factor|density_ratio_out_of_range,0.240000,0.680000,0.800000,0.212368,0.152316,0.717228,0.006141,0.921249,2.973147,0.985250,0.943842,12.095078,13.005796,0.000000,0.000000,0.000000,0.462222,0.115147,1.000000,1.000000,1.000000,1.812239,0.825025,4.929109,0.000000,1.689542,0.825025,-0.264771,0.788462,0.430045,0.390534,-0.131617,0.788462,1.000000,500.000000,0.005939,0.004842,0.006441,-0.001097,0.000502,0.815341,1.084520,0.068791,0.000000,0.702539,0.710173,-0.007634,0.703701,0.708717,-0.005016,-0.007634,0.002619,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,0.434144,0.000026,0.000052,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.068114,0.000013,0.943842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.163143,0.069696,0.221314,0.494001,0.915074,0.009524,0.114286,0.399798,0.484466,-0.177199,0.884236,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.134615,0.777778,0.229508,104.000000,0.309524,0.722222,0.433333,42.000000
