epoch,score,selection_eligible,score_mode,agreement,agreement_score,agreement_soft_score,agreement_mode,effective_agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,fixed_support_mask_active,global_asymmetry,asymmetry_score,causal_lag_reverse_minus_forward,score_legacy_total,score_term_legacy_skeleton,score_term_legacy_agreement,score_term_legacy_density,score_term_legacy_margin,score_term_legacy_asymmetry,score_composite_total,score_term_composite_soft_agreement,score_term_composite_causal_lag,score_term_composite_margin_penalty,score_entropy_composite_total,score_term_entropy_composite_soft_agreement,score_term_entropy_composite_causal_lag_mean,score_term_entropy_composite_causal_lag_std_penalty,score_term_entropy_composite_parent_entropy_penalty,score_term_entropy_composite_margin_penalty,composite_soft_agreement_weight,composite_causal_lag_weight,composite_margin_penalty_weight,composite_causal_lag_std_penalty_weight,composite_parent_entropy_penalty_weight,score_primary_total,score_term_primary_causal_lag,score_term_primary_soft_tiebreak,score_term_primary_skeleton_tiebreak,score_term_primary_density_tiebreak,primary_causal_lag_weight,primary_soft_tiebreak_weight,primary_skeleton_tiebreak_weight,primary_density_tiebreak_weight,selection_causal_lag_delta_mean,selection_causal_lag_delta_std,selection_parent_entropy_mean,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,detach_direction_from_main_active,detach_direction_from_main_after_epoch,direction_from_main_detached_from_epoch,causal_lag_main_raw,causal_lag_main_weight,causal_lag_main_weighted,post_detach_direction_loss_requested,post_detach_direction_active,post_detach_direction_contrast_weight,post_detach_direction_variance_weight,post_detach_direction_parent_entropy_weight,post_detach_direction_raw,post_detach_direction_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,selector_audit_enabled,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative,causal_lag_diag_available,causal_lag_diag_forward_loss,causal_lag_diag_reverse_loss,causal_lag_diag_reverse_minus_forward,causal_lag_diag_forward_over_reverse,causal_lag_diag_prefers_forward,causal_lag_diag_num_lags,post_detach_direction_available,post_detach_direction_batch_count,post_detach_direction_subject_count,post_detach_direction_forward_mean,post_detach_direction_reverse_mean,post_detach_direction_delta_mean,post_detach_direction_delta_var,post_detach_direction_parent_entropy,selection_causal_lag_subject_count,selection_causal_lag_forward_mean,selection_causal_lag_forward_std,selection_causal_lag_reverse_mean,selection_causal_lag_reverse_std,selection_causal_lag_delta_min,selection_causal_lag_delta_max,selection_causal_lag_prefers_forward_frac,selection_causal_lag_num_lags,selector_audit_precision,selector_audit_recall,selector_audit_f1,selector_audit_tie_count,selector_audit_margin_mean,selector_audit_margin_median,selector_audit_margin_std,selector_audit_margin_p90,selector_audit_margin_max,selector_audit_margin_lt_1e3_frac,selector_audit_margin_lt_1e2_frac,selector_audit_gt_signed_margin_mean,selector_audit_gt_signed_margin_median,selector_audit_gt_signed_margin_p10,selector_audit_gt_signed_margin_p90,selector_audit_gt_signed_margin_frac_pos,selector_audit_failure_mode,selector_audit_strict_precision_eps_0,selector_audit_strict_recall_eps_0,selector_audit_strict_f1_eps_0,selector_audit_strict_pred_count_eps_0,selector_audit_strict_precision_eps_0p0003,selector_audit_strict_recall_eps_0p0003,selector_audit_strict_f1_eps_0p0003,selector_audit_strict_pred_count_eps_0p0003,selector_audit_strict_precision_eps_0p1,selector_audit_strict_recall_eps_0p1,selector_audit_strict_f1_eps_0p1,selector_audit_strict_pred_count_eps_0p1
1,0.022144,1,causal_lag_primary,0.888889,0.850000,0.842873,hard_coverage,0.850000,0.000000,0.900000,0.357175,0.891400,0.273858,0.600000,0.044444,0.222222,0,0.120663,0.666500,0.000000,0.431807,0.210000,0.000000,0.054772,0.133710,0.033325,0.150716,0.168575,0.000000,0.017859,0.150716,0.168575,0.000000,0.000000,0.000000,0.017859,0.200000,1.000000,0.050000,0.000000,0.000000,0.022144,0.000000,0.017144,0.005000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.907461,9,10,0,low_density_factor|density_ratio_out_of_range,0.200000,0.500000,0.000000,0.135463,0.121002,0.893251,0.002473,0.957468,1.219166,0.343022,0.907461,7.433439,8.422106,0.000000,0.000000,0.000000,0.440000,0.133333,1.000000,1.000000,1.000000,1.919130,1.278368,3.589748,0.000000,1.120642,0.924291,-1.110431,0.590909,0.264028,0.431696,-0.504419,0.590909,1.000000,500.000000,1.485608,1.480080,1.473934,-0.005528,-0.011674,0.996279,0.992142,0.101371,0.000000,0.218785,0.265423,-0.046638,0.209769,0.253983,-0.044213,-0.046638,0.002425,1.000000,0,0.500000,0.000000,0.000000,1.000000,1,-1,-1,0.930309,0.000000,0.000000,1.000000,0.000000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.125241,0.000000,0.907461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.545455,0.214286,0.000000,0.120663,0.067008,0.170118,0.273273,0.954995,0.022222,0.155556,0.116582,0.060609,-0.195441,0.517209,0.545455,mixed_or_partial,0.133333,0.545455,0.214286,45.000000,0.136364,0.545455,0.218182,44.000000,0.294118,0.454545,0.357143,17.000000
2,0.022144,1,causal_lag_primary,0.888889,0.850000,0.842873,hard_coverage,0.850000,0.000000,0.900000,0.353804,0.888596,0.273858,0.600000,0.044444,0.222222,0,0.119431,0.661909,0.000000,0.431157,0.210000,0.000000,0.054772,0.133289,0.033095,0.150884,0.168575,0.000000,0.017690,0.150884,0.168575,0.000000,0.000000,0.000000,0.017690,0.200000,1.000000,0.050000,0.000000,0.000000,0.022144,0.000000,0.017144,0.005000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.907199,9,10,0,low_density_factor|density_ratio_out_of_range,0.200000,0.510000,0.600000,0.133885,0.120335,0.898792,0.002473,0.956460,1.204963,0.341218,0.907199,7.430731,8.426381,0.000000,0.000000,0.000000,0.440000,0.133333,1.000000,1.000000,1.000000,1.913943,1.275055,3.583333,0.000000,1.118299,0.921919,-1.109496,0.590909,0.263934,0.430746,-0.504070,0.590909,1.000000,500.000000,1.432419,1.442624,1.423937,0.010205,-0.008481,1.007124,0.994079,0.101277,0.000000,0.218856,0.265359,-0.046504,0.209910,0.253941,-0.044031,-0.046504,0.002472,1.000000,0,0.500000,0.000000,0.000000,1.000000,1,-1,-1,0.929520,0.000000,0.000000,1.000000,0.000000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.125144,0.000000,0.907199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.545455,0.214286,0.000000,0.119431,0.065430,0.169187,0.269373,0.953987,0.022222,0.155556,0.115881,0.060515,-0.193576,0.510814,0.545455,mixed_or_partial,0.133333,0.545455,0.214286,45.000000,0.133333,0.545455,0.214286,45.000000,0.294118,0.454545,0.357143,17.000000
3,0.022144,1,causal_lag_primary,0.888889,0.850000,0.842873,hard_coverage,0.850000,0.000000,0.900000,0.350969,0.886187,0.273858,0.600000,0.044444,0.222222,0,0.118434,0.658161,0.000000,0.430608,0.210000,0.000000,0.054772,0.132928,0.032908,0.151026,0.168575,0.000000,0.017548,0.151026,0.168575,0.000000,0.000000,0.000000,0.017548,0.200000,1.000000,0.050000,0.000000,0.000000,0.022144,0.000000,0.017144,0.005000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.907034,9,10,0,low_density_factor|density_ratio_out_of_range,0.200000,0.510000,0.600000,0.132597,0.119752,0.903128,0.002473,0.955478,1.193376,0.339796,0.907034,7.429291,8.430738,0.000000,0.000000,0.000000,0.440000,0.133333,1.000000,1.000000,1.000000,1.909601,1.272015,3.576952,0.000000,1.115205,0.919923,-1.111680,0.590909,0.263570,0.429946,-0.504884,0.590909,1.000000,500.000000,1.419354,1.419980,1.425973,0.000626,0.006620,1.000441,1.004664,0.101259,0.000000,0.218947,0.265291,-0.046344,0.210032,0.253930,-0.043899,-0.046344,0.002445,1.000000,0,0.500000,0.000000,0.000000,1.000000,1,-1,-1,0.929429,0.000000,0.000000,1.000000,0.000000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.125001,0.000000,0.907034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.545455,0.214286,0.000000,0.118434,0.064142,0.168354,0.266866,0.953006,0.022222,0.155556,0.115317,0.060487,-0.192086,0.504904,0.545455,mixed_or_partial,0.133333,0.545455,0.214286,45.000000,0.133333,0.545455,0.214286,45.000000,0.294118,0.454545,0.357143,17.000000
4,0.022144,1,causal_lag_primary,0.888889,0.850000,0.842873,hard_coverage,0.850000,0.000000,0.900000,0.348551,0.884093,0.273858,0.600000,0.044444,0.222222,0,0.117575,0.654902,0.000000,0.430131,0.210000,0.000000,0.054772,0.132614,0.032745,0.151147,0.168575,0.000000,0.017428,0.151147,0.168575,0.000000,0.000000,0.000000,0.017428,0.200000,1.000000,0.050000,0.000000,0.000000,0.022144,0.000000,0.017144,0.005000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.906857,9,10,0,low_density_factor|density_ratio_out_of_range,0.200000,0.510000,0.600000,0.131475,0.119242,0.906961,0.002473,0.954518,1.183271,0.338492,0.906857,7.427446,8.433693,0.000000,0.000000,0.000000,0.440000,0.133333,1.000000,1.000000,1.000000,1.906095,1.269823,3.573014,0.000000,1.112279,0.917529,-1.114065,0.590909,0.263163,0.428990,-0.505772,0.590909,1.000000,500.000000,1.415478,1.424584,1.411937,0.009106,-0.003541,1.006433,0.997498,0.101235,0.000000,0.219000,0.265220,-0.046219,0.210137,0.253930,-0.043794,-0.046219,0.002425,1.000000,0,0.500000,0.000000,0.000000,1.000000,1,-1,-1,0.929946,0.000000,0.000000,1.000000,0.000000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.124810,0.000000,0.906857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.545455,0.214286,0.000000,0.117575,0.062842,0.167625,0.264307,0.952046,0.022222,0.155556,0.114779,0.060533,-0.191085,0.499428,0.545455,mixed_or_partial,0.133333,0.545455,0.214286,45.000000,0.133333,0.545455,0.214286,45.000000,0.294118,0.454545,0.357143,17.000000
5,0.022144,1,causal_lag_primary,0.888889,0.850000,0.842873,hard_coverage,0.850000,0.000000,0.900000,0.346719,0.882481,0.273858,0.600000,0.044444,0.222222,0,0.116953,0.652528,0.000000,0.429770,0.210000,0.000000,0.054772,0.132372,0.032626,0.151239,0.168575,0.000000,0.017336,0.151239,0.168575,0.000000,0.000000,0.000000,0.017336,0.200000,1.000000,0.050000,0.000000,0.000000,0.022144,0.000000,0.017144,0.005000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.906715,9,10,0,low_density_factor|density_ratio_out_of_range,0.200000,0.510000,0.600000,0.130623,0.118834,0.909744,0.002473,0.953615,1.175611,0.337464,0.906715,7.425998,8.436605,0.000000,0.000000,0.000000,0.440000,0.133333,1.000000,1.000000,1.000000,1.903933,1.267969,3.569284,0.000000,1.108734,0.913571,-1.117722,0.590909,0.262436,0.427396,-0.507132,0.590909,1.000000,500.000000,1.418096,1.416229,1.419827,-0.001866,0.001731,0.998684,1.001221,0.101216,0.000000,0.219017,0.265138,-0.046121,0.210187,0.253942,-0.043756,-0.046121,0.002365,1.000000,0,0.500000,0.000000,0.000000,1.000000,1,-1,-1,0.931604,0.000000,0.000000,1.000000,0.000000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.124660,0.000000,0.906715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.545455,0.214286,0.000000,0.116953,0.061682,0.167025,0.262292,0.951142,0.022222,0.155556,0.114315,0.060666,-0.190641,0.494709,0.545455,mixed_or_partial,0.133333,0.545455,0.214286,45.000000,0.133333,0.545455,0.214286,45.000000,0.294118,0.454545,0.357143,17.000000
