epoch,score,selection_eligible,score_mode,agreement,agreement_score,agreement_soft_score,agreement_mode,effective_agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,fixed_support_mask_active,global_asymmetry,asymmetry_score,causal_lag_reverse_minus_forward,score_legacy_total,score_term_legacy_skeleton,score_term_legacy_agreement,score_term_legacy_density,score_term_legacy_margin,score_term_legacy_asymmetry,score_composite_total,score_term_composite_soft_agreement,score_term_composite_causal_lag,score_term_composite_margin_penalty,score_entropy_composite_total,score_term_entropy_composite_soft_agreement,score_term_entropy_composite_causal_lag_mean,score_term_entropy_composite_causal_lag_std_penalty,score_term_entropy_composite_parent_entropy_penalty,score_term_entropy_composite_margin_penalty,composite_soft_agreement_weight,composite_causal_lag_weight,composite_margin_penalty_weight,composite_causal_lag_std_penalty_weight,composite_parent_entropy_penalty_weight,score_primary_total,score_term_primary_causal_lag,score_term_primary_soft_tiebreak,score_term_primary_skeleton_tiebreak,score_term_primary_density_tiebreak,primary_causal_lag_weight,primary_soft_tiebreak_weight,primary_skeleton_tiebreak_weight,primary_density_tiebreak_weight,selection_causal_lag_delta_mean,selection_causal_lag_delta_std,selection_parent_entropy_mean,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,detach_direction_from_main_active,detach_direction_from_main_after_epoch,direction_from_main_detached_from_epoch,causal_lag_main_raw,causal_lag_main_weight,causal_lag_main_weighted,post_detach_direction_loss_requested,post_detach_direction_active,post_detach_direction_contrast_weight,post_detach_direction_variance_weight,post_detach_direction_parent_entropy_weight,post_detach_direction_raw,post_detach_direction_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,selector_audit_enabled,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative,causal_lag_diag_available,causal_lag_diag_forward_loss,causal_lag_diag_reverse_loss,causal_lag_diag_reverse_minus_forward,causal_lag_diag_forward_over_reverse,causal_lag_diag_prefers_forward,causal_lag_diag_num_lags,post_detach_direction_available,post_detach_direction_batch_count,post_detach_direction_subject_count,post_detach_direction_forward_mean,post_detach_direction_reverse_mean,post_detach_direction_delta_mean,post_detach_direction_delta_var,post_detach_direction_parent_entropy,selection_causal_lag_subject_count,selection_causal_lag_forward_mean,selection_causal_lag_forward_std,selection_causal_lag_reverse_mean,selection_causal_lag_reverse_std,selection_causal_lag_delta_min,selection_causal_lag_delta_max,selection_causal_lag_prefers_forward_frac,selection_causal_lag_num_lags,selector_audit_precision,selector_audit_recall,selector_audit_f1,selector_audit_tie_count,selector_audit_margin_mean,selector_audit_margin_median,selector_audit_margin_std,selector_audit_margin_p90,selector_audit_margin_max,selector_audit_margin_lt_1e3_frac,selector_audit_margin_lt_1e2_frac,selector_audit_gt_signed_margin_mean,selector_audit_gt_signed_margin_median,selector_audit_gt_signed_margin_p10,selector_audit_gt_signed_margin_p90,selector_audit_gt_signed_margin_frac_pos,selector_audit_failure_mode,selector_audit_strict_precision_eps_0,selector_audit_strict_recall_eps_0,selector_audit_strict_f1_eps_0,selector_audit_strict_pred_count_eps_0,selector_audit_strict_precision_eps_0p0003,selector_audit_strict_recall_eps_0p0003,selector_audit_strict_f1_eps_0p0003,selector_audit_strict_pred_count_eps_0p0003,selector_audit_strict_precision_eps_0p1,selector_audit_strict_recall_eps_0p1,selector_audit_strict_f1_eps_0p1,selector_audit_strict_pred_count_eps_0p1
1,0.026577,1,causal_lag_primary,0.500000,0.500000,0.507944,hard_coverage,0.500000,0.000000,0.666667,0.073241,0.284860,1.000000,1.000000,0.171429,0.171429,1,0.012556,0.083509,0.001180,0.596904,0.350000,0.000000,0.200000,0.042729,0.004175,0.099107,0.101589,0.001180,0.003662,0.097927,0.101589,0.000000,0.000000,0.000000,0.003662,0.200000,1.000000,0.050000,0.000000,0.000000,0.026577,0.001180,0.000397,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.295169,12,18,1,pass,1.000000,0.500000,0.000000,0.023030,0.054284,2.357099,0.000000,0.227901,0.322419,0.116637,0.295169,2.275718,3.740489,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.602350,0.569679,1.061369,0.000000,0.129646,0.127719,-0.830961,0.500000,0.059337,0.062905,-0.393116,0.500000,1.000000,500.000000,1.564633,1.565813,1.565084,0.001180,0.000450,1.000754,1.000288,0.060653,0.000000,0.230490,0.119253,0.111236,0.232356,0.117990,0.114366,0.111236,0.003129,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.844901,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,10,-1,0.640940,0.250000,0.168833,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.061351,0.000000,0.295169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.640940,0.642120,0.001180,0.998162,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.066667,0.388889,0.113821,87.000000,0.012556,0.000000,0.035094,0.070866,0.167433,0.838095,0.857143,-0.001546,-0.003624,-0.122803,0.102047,0.388889,mixed_or_partial,0.388889,0.388889,0.388889,18.000000,0.388889,0.388889,0.388889,18.000000,0.428571,0.166667,0.240000,7.000000
2,0.026101,1,causal_lag_primary,0.500000,0.500000,0.506799,hard_coverage,0.500000,0.000000,0.666667,0.070153,0.273472,1.000000,1.000000,0.171429,0.171429,1,0.012026,0.080004,0.000761,0.595021,0.350000,0.000000,0.200000,0.041021,0.004000,0.098613,0.101360,0.000761,0.003508,0.097852,0.101360,0.000000,0.000000,0.000000,0.003508,0.200000,1.000000,0.050000,0.000000,0.000000,0.026101,0.000761,0.000340,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.294568,12,18,1,pass,1.000000,0.850000,1.000000,0.021745,0.051366,2.362226,0.000000,0.218792,0.304424,0.109720,0.294568,2.272401,3.735042,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.619642,0.668472,1.064592,0.000000,0.170679,0.100663,-0.673796,0.500000,0.077003,0.049569,-0.324705,0.500000,1.000000,500.000000,1.544705,1.545117,1.544267,0.000412,-0.000438,1.000266,0.999716,0.061992,0.000000,0.230696,0.119151,0.111545,0.232045,0.117898,0.114148,0.111545,0.002603,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.811112,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,10,-1,0.641219,0.250000,0.168869,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.060275,0.000000,0.294568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641219,0.641980,0.000761,0.998815,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.076190,0.444444,0.130081,87.000000,0.012026,0.000000,0.033136,0.066826,0.161082,0.828571,0.847619,0.001912,-0.002050,-0.111137,0.100151,0.444444,mixed_or_partial,0.444444,0.444444,0.444444,18.000000,0.444444,0.444444,0.444444,18.000000,0.500000,0.111111,0.181818,4.000000
3,0.026086,1,causal_lag_primary,0.500000,0.500000,0.517232,hard_coverage,0.500000,0.000000,0.666667,0.064421,0.252127,1.000000,1.000000,0.171429,0.171429,1,0.011044,0.073491,0.000225,0.591494,0.350000,0.000000,0.200000,0.037819,0.003675,0.100450,0.103446,0.000225,0.003221,0.100225,0.103446,0.000000,0.000000,0.000000,0.003221,0.200000,1.000000,0.050000,0.000000,0.000000,0.026086,0.000225,0.000862,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.295881,12,18,1,pass,1.000000,0.850000,1.000000,0.021411,0.050396,2.353705,0.000000,0.214279,0.299758,0.108414,0.295881,2.278886,3.732904,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.566347,0.564355,0.981454,0.000000,0.219091,0.067322,-0.435897,0.500000,0.099441,0.033437,-0.214562,0.500000,1.000000,500.000000,1.541359,1.542658,1.542155,0.001299,0.000796,1.000843,1.000517,0.062350,0.000000,0.231165,0.119346,0.111819,0.231966,0.117961,0.114005,0.111819,0.002186,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.776912,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,10,-1,0.641480,0.250000,0.167358,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059718,0.000000,0.295881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641480,0.641705,0.000225,0.999650,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.085714,0.500000,0.146341,87.000000,0.011044,0.000000,0.031166,0.045724,0.156866,0.828571,0.847619,0.006931,-0.001393,-0.098238,0.101056,0.500000,weak_asymmetry,0.500000,0.500000,0.500000,18.000000,0.500000,0.500000,0.500000,18.000000,0.600000,0.166667,0.260870,5.000000
4,0.033612,1,causal_lag_primary,0.583333,0.555556,0.671750,hard_coverage,0.555556,0.000000,0.666667,0.054898,0.216130,1.000000,1.000000,0.171429,0.171429,1,0.009411,0.062659,0.000025,0.585552,0.350000,0.000000,0.200000,0.032419,0.003133,0.131630,0.134350,0.000025,0.002745,0.131605,0.134350,0.000000,0.000000,0.000000,0.002745,0.200000,1.000000,0.050000,0.000000,0.000000,0.033612,0.000025,0.008588,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.298540,12,18,1,pass,1.000000,0.850000,1.000000,0.020790,0.048576,2.336475,0.000000,0.204254,0.291065,0.105694,0.298540,2.294190,3.752944,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.486194,0.424269,0.968255,0.000000,0.221270,0.073341,-0.283553,0.583333,0.102277,0.036632,-0.140834,0.583333,1.000000,500.000000,1.539876,1.541096,1.539707,0.001220,-0.000169,1.000793,0.999891,0.063022,0.000000,0.231721,0.119910,0.111811,0.232204,0.118145,0.114059,0.111811,0.002248,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.786171,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,10,-1,0.641445,0.250000,0.167559,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059199,0.000000,0.298540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641445,0.641470,0.000025,0.999961,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.104762,0.611111,0.178862,87.000000,0.009411,0.000000,0.027735,0.034184,0.146899,0.838095,0.876190,0.008138,0.003861,-0.089301,0.090456,0.611111,weak_asymmetry,0.611111,0.611111,0.611111,18.000000,0.588235,0.555556,0.571429,17.000000,0.333333,0.055556,0.095238,3.000000
5,0.036825,1,causal_lag_primary,0.666667,0.611111,0.734868,hard_coverage,0.611111,0.000000,0.666667,0.050315,0.198585,1.000000,1.000000,0.171429,0.171429,1,0.008625,0.057439,0.000082,0.582660,0.350000,0.000000,0.200000,0.029788,0.002872,0.144540,0.146974,0.000082,0.002516,0.144458,0.146974,0.000000,0.000000,0.000000,0.002516,0.200000,1.000000,0.050000,0.000000,0.000000,0.036825,0.000082,0.011743,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.300365,12,18,1,pass,1.000000,0.850000,1.000000,0.021040,0.048848,2.321635,0.000000,0.197134,0.294566,0.106954,0.300365,2.305371,3.782785,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.461308,0.305550,0.943045,0.000000,0.220026,0.115744,-0.238070,0.666667,0.103685,0.057808,-0.118476,0.666667,1.000000,500.000000,1.528560,1.527594,1.528551,-0.000966,-0.000009,0.999368,0.999994,0.062754,0.000000,0.231854,0.120297,0.111556,0.232570,0.118265,0.114304,0.111556,0.002748,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.776153,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,10,-1,0.641305,0.250000,0.167649,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059132,0.000000,0.300365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641305,0.641387,0.000082,0.999872,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.114286,0.666667,0.195122,87.000000,0.008625,0.000000,0.024813,0.029053,0.134132,0.828571,0.838095,0.008129,0.012767,-0.083924,0.085491,0.666667,weak_asymmetry,0.666667,0.666667,0.666667,18.000000,0.666667,0.666667,0.666667,18.000000,0.000000,0.000000,0.000000,2.000000
6,0.041015,1,causal_lag_primary,0.750000,0.666667,0.814724,hard_coverage,0.666667,0.000000,0.666667,0.048735,0.192507,1.000000,1.000000,0.171429,0.171429,1,0.008355,0.055639,0.000279,0.581658,0.350000,0.000000,0.200000,0.028876,0.002782,0.160787,0.162945,0.000279,0.002437,0.160508,0.162945,0.000000,0.000000,0.000000,0.002437,0.200000,1.000000,0.050000,0.000000,0.000000,0.041015,0.000279,0.015736,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.299870,12,18,1,pass,1.000000,0.850000,1.000000,0.020165,0.046859,2.323722,0.000000,0.189384,0.282316,0.108870,0.299870,2.305819,3.805636,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.512417,0.400673,0.992141,0.000000,0.340270,0.281379,-0.119533,0.750000,0.158655,0.139505,-0.059695,0.750000,1.000000,500.000000,1.539361,1.539320,1.538823,-0.000041,-0.000538,0.999974,0.999651,0.063782,0.000000,0.230965,0.120187,0.110778,0.232248,0.118280,0.113968,0.110778,0.003190,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.642871,0.000914,0.002066,1.000000,0.001000,0,-1,-1,0,10,-1,0.641483,0.250000,0.169288,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.058101,0.000469,0.299870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.002066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641483,0.641762,0.000279,0.999565,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.123810,0.722222,0.211382,87.000000,0.008355,0.000000,0.023548,0.027829,0.134440,0.828571,0.847619,0.015807,0.024538,-0.066457,0.073403,0.722222,weak_asymmetry,0.722222,0.722222,0.722222,18.000000,0.722222,0.722222,0.722222,18.000000,0.500000,0.055556,0.100000,2.000000
7,0.047037,1,causal_lag_primary,0.916667,0.777778,0.914805,hard_coverage,0.777778,0.000000,0.666667,0.069216,0.269999,1.000000,1.000000,0.171429,0.171429,1,0.011866,0.078939,0.001297,0.594447,0.350000,0.000000,0.200000,0.040500,0.003947,0.180797,0.182961,0.001297,0.003461,0.179500,0.182961,0.000000,0.000000,0.000000,0.003461,0.200000,1.000000,0.050000,0.000000,0.000000,0.047037,0.001297,0.020740,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.297807,12,18,1,pass,1.000000,0.850000,1.000000,0.020248,0.048533,2.396964,0.000000,0.238983,0.283469,0.121446,0.297807,2.297887,3.834193,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.763587,0.902441,1.140527,0.000000,0.700238,0.902441,0.166050,0.916667,0.324232,0.422883,0.082835,0.916667,1.000000,500.000000,1.543644,1.544130,1.542710,0.000487,-0.000934,1.000315,0.999395,0.063890,0.000000,0.227740,0.120270,0.107470,0.231737,0.117716,0.114021,0.107470,0.006550,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.269524,0.002330,0.008044,1.000000,0.001000,0,-1,-1,0,10,-1,0.641769,0.250000,0.169262,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.056818,0.001279,0.297807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.008044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.641769,0.643065,0.001297,0.997984,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.142857,0.833333,0.243902,87.000000,0.011866,0.000000,0.030858,0.048195,0.140611,0.828571,0.828571,0.044207,0.044906,-0.039443,0.117456,0.833333,weak_asymmetry,0.833333,0.833333,0.833333,18.000000,0.833333,0.833333,0.833333,18.000000,0.750000,0.166667,0.272727,4.000000
8,0.051889,1,causal_lag_primary,1.000000,0.833333,0.976880,hard_coverage,0.833333,0.000000,0.666667,0.095441,0.364238,1.000000,1.000000,0.171429,0.171429,1,0.016361,0.108645,0.003045,0.610068,0.350000,0.000000,0.200000,0.054636,0.005432,0.193649,0.195376,0.003045,0.004772,0.190604,0.195376,0.000000,0.000000,0.000000,0.004772,0.200000,1.000000,0.050000,0.000000,0.000000,0.051889,0.003045,0.023844,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.289386,12,18,1,pass,1.000000,0.850000,1.000000,0.019801,0.049865,2.518315,0.000000,0.248016,0.277211,0.144634,0.289386,2.257547,3.785358,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,1.223578,1.198735,1.302066,0.000000,1.223578,1.198735,1.168403,1.000000,0.545005,0.536599,0.525712,1.000000,1.000000,500.000000,1.541044,1.541941,1.538605,0.000897,-0.002439,1.000582,0.998417,0.064757,0.000000,0.221282,0.118223,0.103059,0.230525,0.117071,0.113454,0.103059,0.010395,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.005099,0.002635,0.168273,1.000000,0.001000,0,-1,-1,0,10,-1,0.642364,0.250000,0.167446,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.054803,0.001896,0.289386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.168273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.642364,0.645409,0.003045,0.995282,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.152381,0.888889,0.260163,87.000000,0.016361,0.000000,0.041231,0.085941,0.172695,0.828571,0.828571,0.075571,0.090005,-0.007983,0.151700,0.888889,mixed_or_partial,0.888889,0.888889,0.888889,18.000000,0.888889,0.888889,0.888889,18.000000,0.888889,0.444444,0.592593,9.000000
9,0.058051,1,causal_lag_primary,1.000000,0.833333,0.976880,hard_coverage,0.833333,0.000000,0.666667,0.140617,0.509806,1.000000,1.000000,0.171429,0.171429,1,0.024106,0.159336,0.009207,0.634438,0.350000,0.000000,0.200000,0.076471,0.007967,0.197552,0.195376,0.009207,0.007031,0.188345,0.195376,0.000000,0.000000,0.000000,0.007031,0.200000,1.000000,0.050000,0.000000,0.000000,0.058051,0.009207,0.023844,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.254668,12,18,1,pass,1.000000,0.850000,1.000000,0.019875,0.056597,2.847635,0.000000,0.294132,0.278253,0.194168,0.254668,2.083984,3.442302,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,2.593010,2.589248,2.611313,0.000000,2.593010,2.589248,2.582390,1.000000,0.860813,0.860332,0.859439,1.000000,1.000000,500.000000,1.556292,1.554184,1.556879,-0.002108,0.000587,0.998645,1.000377,0.065705,0.000000,0.197997,0.110650,0.087346,0.221268,0.114314,0.106954,0.087346,0.019608,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.001344,0.000532,0.498001,1.000000,0.001000,0,-1,-1,0,10,-1,0.645249,0.250000,0.167730,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.052902,0.002436,0.254668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.498001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.645249,0.654456,0.009207,0.985931,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.152381,0.888889,0.260163,87.000000,0.024106,0.000000,0.064448,0.135101,0.271961,0.828571,0.838095,0.115345,0.143192,0.002535,0.244421,0.888889,mixed_or_partial,0.888889,0.888889,0.888889,18.000000,0.888889,0.888889,0.888889,18.000000,0.916667,0.611111,0.733333,12.000000
10,0.060685,1,causal_lag_primary,1.000000,0.833333,0.960251,hard_coverage,0.833333,0.000000,0.666667,0.149740,0.536308,1.000000,1.000000,0.171429,0.171429,1,0.025670,0.169480,0.012673,0.638920,0.350000,0.000000,0.200000,0.080446,0.008474,0.197236,0.192050,0.012673,0.007487,0.184563,0.192050,0.000000,0.000000,0.000000,0.007487,0.200000,1.000000,0.050000,0.000000,0.000000,0.060685,0.012673,0.023013,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.230851,12,18,1,pass,1.000000,0.850000,1.000000,0.019480,0.057411,2.947244,0.000000,0.290727,0.272714,0.205700,0.230851,1.985632,3.212165,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,3.883328,3.882113,3.894276,0.000000,3.883328,3.882113,3.874436,1.000000,0.959664,0.959618,0.959313,1.000000,1.000000,500.000000,1.551817,1.552953,1.553808,0.001135,0.001991,1.000732,1.001283,0.066477,0.000000,0.186337,0.106720,0.079617,0.217130,0.113114,0.104016,0.079617,0.024399,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000344,0.000443,0.499990,1.000000,0.001000,0,-1,-1,0,10,-1,0.646573,0.250000,0.168086,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.051078,0.002796,0.230851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.499990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.646573,0.659246,0.012673,0.980777,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.161905,0.944444,0.276423,87.000000,0.025670,0.000000,0.068632,0.150619,0.284687,0.828571,0.847619,0.123840,0.155881,0.007057,0.263134,0.944444,mixed_or_partial,0.944444,0.944444,0.944444,18.000000,0.944444,0.944444,0.944444,18.000000,0.916667,0.611111,0.733333,12.000000
