0.7839,0.3859,0.2606,0.1666,0.2189,0.1579,0.1042,0.1355,0.1211,0.1368,0.0679,0.0591,0.1039,0.0915,0.0904
0.2957,0.8741,0.4503,0.2433,0.1748,0.1588,0.1026,0.1875,0.1674,0.1685,0.0437,0.0446,0.1394,0.0931,0.0781
0.1017,0.3155,0.8736,0.2442,0.1057,0.1254,0.0955,0.2811,0.2546,0.1939,0.0332,0.0364,0.2223,0.1312,0.0793
0.1668,0.2591,0.4035,0.8802,0.2482,0.1586,0.0917,0.1630,0.1504,0.1675,0.0603,0.0524,0.1383,0.1151,0.0973
0.2331,0.2457,0.2463,0.2995,0.7121,0.1340,0.0901,0.1237,0.1210,0.1277,0.0575,0.0517,0.0999,0.0783,0.0833
0.0458,0.0610,0.0774,0.0648,0.0485,0.9602,0.6047,0.2955,0.3463,0.7001,0.0615,0.0599,0.1195,0.1355,0.0917
0.0401,0.0555,0.0775,0.0606,0.0422,0.7950,0.9402,0.4519,0.4415,0.6755,0.0460,0.0476,0.1248,0.1407,0.0802
0.0329,0.0667,0.1577,0.0715,0.0382,0.4603,0.3570,0.8336,0.4601,0.4976,0.0300,0.0289,0.1622,0.1152,0.0665
0.0403,0.0770,0.1430,0.0794,0.0465,0.4541,0.3286,0.3799,0.8905,0.5985,0.0366,0.0338,0.1353,0.0928,0.0635
0.0356,0.0554,0.0878,0.0657,0.0420,0.7239,0.4822,0.3454,0.5402,0.9483,0.0479,0.0411,0.1207,0.1156,0.0773
0.0679,0.0566,0.0596,0.0541,0.0518,0.1121,0.0657,0.0745,0.0681,0.0921,0.8996,0.5315,0.1827,0.2677,0.5332
0.0532,0.0580,0.0727,0.0635,0.0519,0.1120,0.0772,0.0834,0.0807,0.1020,0.6252,0.9068,0.2877,0.3589,0.5199
0.0278,0.0597,0.1662,0.0655,0.0350,0.1674,0.1128,0.2309,0.2102,0.2048,0.0554,0.0728,0.7703,0.2871,0.1596
0.0320,0.0512,0.1093,0.0563,0.0367,0.1931,0.1259,0.1839,0.1514,0.1809,0.1154,0.1403,0.3446,0.8744,0.3779
0.0494,0.0556,0.0806,0.0487,0.0450,0.1174,0.0722,0.0947,0.0885,0.1143,0.2676,0.2120,0.2392,0.4237,0.8776
