epoch,score,selection_eligible,score_mode,agreement,agreement_score,agreement_soft_score,agreement_mode,effective_agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,fixed_support_mask_active,global_asymmetry,asymmetry_score,causal_lag_reverse_minus_forward,score_legacy_total,score_term_legacy_skeleton,score_term_legacy_agreement,score_term_legacy_density,score_term_legacy_margin,score_term_legacy_asymmetry,score_composite_total,score_term_composite_soft_agreement,score_term_composite_causal_lag,score_term_composite_margin_penalty,score_entropy_composite_total,score_term_entropy_composite_soft_agreement,score_term_entropy_composite_causal_lag_mean,score_term_entropy_composite_causal_lag_std_penalty,score_term_entropy_composite_parent_entropy_penalty,score_term_entropy_composite_margin_penalty,composite_soft_agreement_weight,composite_causal_lag_weight,composite_margin_penalty_weight,composite_causal_lag_std_penalty_weight,composite_parent_entropy_penalty_weight,score_primary_total,score_term_primary_causal_lag,score_term_primary_soft_tiebreak,score_term_primary_skeleton_tiebreak,score_term_primary_density_tiebreak,primary_causal_lag_weight,primary_soft_tiebreak_weight,primary_skeleton_tiebreak_weight,primary_density_tiebreak_weight,selection_causal_lag_delta_mean,selection_causal_lag_delta_std,selection_parent_entropy_mean,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,detach_direction_from_main_active,detach_direction_from_main_after_epoch,direction_from_main_detached_from_epoch,causal_lag_main_raw,causal_lag_main_weight,causal_lag_main_weighted,post_detach_direction_loss_requested,post_detach_direction_active,post_detach_direction_contrast_weight,post_detach_direction_variance_weight,post_detach_direction_parent_entropy_weight,post_detach_direction_raw,post_detach_direction_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,selector_audit_enabled,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative,causal_lag_diag_available,causal_lag_diag_forward_loss,causal_lag_diag_reverse_loss,causal_lag_diag_reverse_minus_forward,causal_lag_diag_forward_over_reverse,causal_lag_diag_prefers_forward,causal_lag_diag_num_lags,post_detach_direction_available,post_detach_direction_batch_count,post_detach_direction_subject_count,post_detach_direction_forward_mean,post_detach_direction_reverse_mean,post_detach_direction_delta_mean,post_detach_direction_delta_var,post_detach_direction_parent_entropy,selection_causal_lag_subject_count,selection_causal_lag_forward_mean,selection_causal_lag_forward_std,selection_causal_lag_reverse_mean,selection_causal_lag_reverse_std,selection_causal_lag_delta_min,selection_causal_lag_delta_max,selection_causal_lag_prefers_forward_frac,selection_causal_lag_num_lags,selector_audit_precision,selector_audit_recall,selector_audit_f1,selector_audit_tie_count,selector_audit_margin_mean,selector_audit_margin_median,selector_audit_margin_std,selector_audit_margin_p90,selector_audit_margin_max,selector_audit_margin_lt_1e3_frac,selector_audit_margin_lt_1e2_frac,selector_audit_gt_signed_margin_mean,selector_audit_gt_signed_margin_median,selector_audit_gt_signed_margin_p10,selector_audit_gt_signed_margin_p90,selector_audit_gt_signed_margin_frac_pos,selector_audit_failure_mode,selector_audit_strict_precision_eps_0,selector_audit_strict_recall_eps_0,selector_audit_strict_f1_eps_0,selector_audit_strict_pred_count_eps_0,selector_audit_strict_precision_eps_0p0003,selector_audit_strict_recall_eps_0p0003,selector_audit_strict_f1_eps_0p0003,selector_audit_strict_pred_count_eps_0p0003,selector_audit_strict_precision_eps_0p1,selector_audit_strict_recall_eps_0p1,selector_audit_strict_f1_eps_0p1,selector_audit_strict_pred_count_eps_0p1
1,0.027113,1,causal_lag_primary,0.500000,0.500000,0.542258,hard_coverage,0.500000,0.000000,0.666667,0.068280,0.266524,1.000000,1.000000,0.171429,0.171429,1,0.011705,0.077876,0.000000,0.593872,0.350000,0.000000,0.200000,0.039979,0.003894,0.105038,0.108452,0.000000,0.003414,0.105038,0.108452,0.000000,0.000000,0.000000,0.003414,0.200000,1.000000,0.050000,0.000000,0.000000,0.027113,0.000000,0.002113,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.298365,12,18,1,pass,1.000000,0.500000,0.000000,0.022138,0.051812,2.340405,0.000000,0.213017,0.309932,0.107943,0.298365,2.294472,3.774975,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.582688,0.591884,1.155097,0.000000,0.066673,0.120269,-0.735601,0.500000,0.032525,0.059405,-0.352066,0.500000,1.000000,500.000000,1.565514,1.564472,1.565765,-0.001041,0.000252,0.999335,1.000161,0.061540,0.000000,0.232310,0.119242,0.113068,0.231769,0.118585,0.113184,0.113068,0.000116,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.883818,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.060868,0.000000,0.298365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.076190,0.444444,0.130081,87.000000,0.011705,0.000000,0.031695,0.061991,0.141422,0.828571,0.847619,-0.003656,-0.006857,-0.121242,0.092980,0.444444,mixed_or_partial,0.444444,0.444444,0.444444,18.000000,0.444444,0.444444,0.444444,18.000000,0.250000,0.055556,0.090909,4.000000
2,0.027113,1,causal_lag_primary,0.500000,0.500000,0.542258,hard_coverage,0.500000,0.000000,0.666667,0.066106,0.258430,1.000000,1.000000,0.171429,0.171429,1,0.011333,0.075407,0.000000,0.592535,0.350000,0.000000,0.200000,0.038765,0.003770,0.105146,0.108452,0.000000,0.003305,0.105146,0.108452,0.000000,0.000000,0.000000,0.003305,0.200000,1.000000,0.050000,0.000000,0.000000,0.027113,0.000000,0.002113,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.298104,12,18,1,pass,1.000000,0.850000,1.000000,0.021220,0.049695,2.341919,0.000000,0.196820,0.297079,0.099341,0.298104,2.293179,3.765224,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.595824,0.537479,1.157192,0.000000,0.056354,0.115421,-0.727418,0.500000,0.027665,0.056899,-0.348477,0.500000,1.000000,500.000000,1.549661,1.551446,1.551337,0.001784,0.001676,1.001151,1.001081,0.062473,0.000000,0.232377,0.119337,0.113040,0.232215,0.118518,0.113698,0.113040,0.000658,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.893250,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.060059,0.000000,0.298104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.076190,0.444444,0.130081,87.000000,0.011333,0.000000,0.030264,0.062151,0.134946,0.828571,0.847619,-0.003445,-0.002836,-0.116442,0.084664,0.444444,mixed_or_partial,0.444444,0.444444,0.444444,18.000000,0.444444,0.444444,0.444444,18.000000,0.400000,0.111111,0.173913,5.000000
3,0.027635,1,causal_lag_primary,0.500000,0.500000,0.552691,hard_coverage,0.500000,0.000000,0.666667,0.059031,0.231833,1.000000,1.000000,0.171429,0.171429,1,0.010120,0.067362,0.000000,0.588143,0.350000,0.000000,0.200000,0.034775,0.003368,0.107587,0.110538,0.000000,0.002952,0.107587,0.110538,0.000000,0.000000,0.000000,0.002952,0.200000,1.000000,0.050000,0.000000,0.000000,0.027635,0.000000,0.002635,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.300542,12,18,1,pass,1.000000,0.850000,1.000000,0.020778,0.048250,2.322174,0.000000,0.191903,0.290891,0.093310,0.300542,2.306868,3.779890,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.537588,0.435143,1.018927,0.000000,0.038124,0.106856,-0.607491,0.500000,0.019347,0.052837,-0.294736,0.500000,1.000000,500.000000,1.532814,1.532594,1.528817,-0.000220,-0.003996,0.999856,0.997393,0.062907,0.000000,0.233236,0.119648,0.113588,0.232443,0.118864,0.113579,0.113588,-0.000009,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.915346,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059481,0.000000,0.300542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.085714,0.500000,0.146341,87.000000,0.010120,0.000000,0.026804,0.045239,0.117080,0.828571,0.847619,-0.003289,-0.003094,-0.105839,0.073214,0.500000,weak_asymmetry,0.500000,0.500000,0.500000,18.000000,0.500000,0.500000,0.500000,18.000000,0.250000,0.055556,0.090909,4.000000
4,0.027113,1,causal_lag_primary,0.500000,0.500000,0.542258,hard_coverage,0.500000,0.000000,0.666667,0.045940,0.181718,1.000000,1.000000,0.171429,0.171429,1,0.007875,0.052454,0.000000,0.579880,0.350000,0.000000,0.200000,0.027258,0.002623,0.106155,0.108452,0.000000,0.002297,0.106155,0.108452,0.000000,0.000000,0.000000,0.002297,0.200000,1.000000,0.050000,0.000000,0.000000,0.027113,0.000000,0.002113,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.305321,12,18,1,pass,1.000000,0.850000,1.000000,0.020527,0.047158,2.297314,0.000000,0.187442,0.287384,0.090260,0.305321,2.333636,3.809433,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.415134,0.328079,1.004435,0.000000,0.016745,-0.000675,-0.556284,0.500000,0.008675,-0.000337,-0.271185,0.500000,1.000000,500.000000,1.523489,1.523453,1.519971,-0.000036,-0.003517,0.999977,0.997691,0.063166,0.000000,0.235334,0.120341,0.114993,0.232581,0.119821,0.112760,0.114993,-0.002232,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.953142,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059309,0.000000,0.305321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.076190,0.444444,0.130081,87.000000,0.007875,0.000000,0.022390,0.031255,0.113397,0.828571,0.847619,-0.006736,-0.009067,-0.092914,0.057856,0.444444,weak_asymmetry,0.444444,0.444444,0.444444,18.000000,0.444444,0.444444,0.444444,18.000000,0.000000,0.000000,0.000000,1.000000
5,0.022418,1,causal_lag_primary,0.416667,0.444444,0.448363,hard_coverage,0.444444,0.000000,0.666667,0.040425,0.160307,1.000000,1.000000,0.171429,0.171429,1,0.006930,0.046168,0.000000,0.576354,0.350000,0.000000,0.200000,0.024046,0.002308,0.087651,0.089673,0.000000,0.002021,0.087651,0.089673,0.000000,0.000000,0.000000,0.002021,0.200000,1.000000,0.050000,0.000000,0.000000,0.022418,0.000000,-0.002582,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.307801,12,18,1,pass,1.000000,0.850000,1.000000,0.019890,0.045550,2.290057,0.000000,0.171990,0.278465,0.086270,0.307801,2.346685,3.811315,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.380420,0.314239,0.869746,0.000000,-0.021479,-0.044613,-0.420069,0.416667,-0.006894,-0.022297,-0.207000,0.416667,1.000000,500.000000,1.527539,1.522730,1.525056,-0.004808,-0.002483,0.996852,0.998375,0.063863,0.000000,0.236506,0.120853,0.115653,0.232292,0.120004,0.112288,0.115653,-0.003365,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.994814,0.000000,0.000000,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.059025,0.000000,0.307801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.066667,0.388889,0.113821,87.000000,0.006930,0.000000,0.019700,0.032893,0.101700,0.828571,0.857143,-0.006433,-0.004949,-0.082993,0.050571,0.388889,weak_asymmetry,0.388889,0.388889,0.388889,18.000000,0.388889,0.388889,0.388889,18.000000,0.000000,0.000000,0.000000,1.000000
6,0.031280,1,causal_lag_primary,0.583333,0.555556,0.625598,hard_coverage,0.555556,0.000000,0.666667,0.041424,0.164197,1.000000,1.000000,0.171429,0.171429,1,0.007101,0.047307,0.000000,0.576995,0.350000,0.000000,0.200000,0.024629,0.002365,0.123048,0.125120,0.000000,0.002071,0.123048,0.125120,0.000000,0.000000,0.000000,0.002071,0.200000,1.000000,0.050000,0.000000,0.000000,0.031280,0.000000,0.006280,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.307704,12,18,1,pass,1.000000,0.850000,1.000000,0.020171,0.046219,2.291315,0.000000,0.174714,0.282397,0.082937,0.307704,2.346721,3.816592,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.387034,0.233018,0.777819,0.000000,0.017273,0.068024,-0.489142,0.583333,0.012188,0.033983,-0.239809,0.583333,1.000000,500.000000,1.509153,1.506314,1.508300,-0.002839,-0.000854,0.998119,0.999434,0.063505,0.000000,0.236911,0.120685,0.116226,0.231954,0.120070,0.111884,0.116226,-0.004342,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.931041,0.000911,0.001478,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.058415,0.000459,0.307704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.001478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.095238,0.555556,0.162602,87.000000,0.007101,0.000000,0.019583,0.026837,0.102102,0.828571,0.847619,-0.000557,0.009451,-0.071049,0.068198,0.555556,weak_asymmetry,0.555556,0.555556,0.555556,18.000000,0.555556,0.555556,0.555556,18.000000,0.000000,0.000000,0.000000,1.000000
7,0.043123,1,causal_lag_primary,0.833333,0.722222,0.862467,hard_coverage,0.722222,0.000000,0.666667,0.052165,0.205685,1.000000,1.000000,0.171429,0.171429,1,0.008943,0.059547,0.000000,0.583830,0.350000,0.000000,0.200000,0.030853,0.002977,0.169885,0.172493,0.000000,0.002608,0.169885,0.172493,0.000000,0.000000,0.000000,0.002608,0.200000,1.000000,0.050000,0.000000,0.000000,0.043123,0.000000,0.018123,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.305131,12,18,1,pass,1.000000,0.850000,1.000000,0.019853,0.046167,2.325450,0.000000,0.188184,0.277939,0.092305,0.305131,2.336442,3.849662,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.572467,0.544934,1.092285,0.000000,0.377928,0.378334,-0.266646,0.833333,0.177294,0.186244,-0.132538,0.833333,1.000000,500.000000,1.517613,1.516905,1.520494,-0.000708,0.002881,0.999534,1.001898,0.063987,0.000000,0.235316,0.121094,0.114222,0.230611,0.119956,0.110655,0.114222,-0.003567,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.552128,0.002408,0.004572,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.056922,0.001276,0.305131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.004572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.123810,0.722222,0.211382,87.000000,0.008943,0.000000,0.023808,0.038129,0.107197,0.838095,0.838095,0.022087,0.026423,-0.050823,0.096643,0.722222,weak_asymmetry,0.722222,0.722222,0.722222,18.000000,0.722222,0.722222,0.722222,18.000000,0.666667,0.111111,0.190476,3.000000
8,0.048901,1,causal_lag_primary,1.000000,0.833333,0.978024,hard_coverage,0.833333,0.000000,0.666667,0.075548,0.293317,1.000000,1.000000,0.171429,0.171429,1,0.012951,0.086127,0.000000,0.598304,0.350000,0.000000,0.200000,0.043998,0.004306,0.191827,0.195605,0.000000,0.003777,0.191827,0.195605,0.000000,0.000000,0.000000,0.003777,0.200000,1.000000,0.050000,0.000000,0.000000,0.048901,0.000000,0.023901,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.304238,12,18,1,pass,1.000000,0.850000,1.000000,0.019577,0.047590,2.430883,0.000000,0.224696,0.274081,0.120694,0.304238,2.336896,3.909586,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,0.888387,1.079995,1.244877,0.000000,0.888387,1.079995,0.251312,1.000000,0.405765,0.492973,0.124999,1.000000,1.000000,500.000000,1.505587,1.509652,1.510657,0.004065,0.005070,1.002700,1.003367,0.064702,0.000000,0.229738,0.120804,0.108933,0.230570,0.120426,0.110144,0.108933,0.001211,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.153893,0.003364,0.021508,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.055101,0.001909,0.304238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.021508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.142857,0.833333,0.243902,87.000000,0.012951,0.000000,0.034591,0.060212,0.149852,0.828571,0.838095,0.055957,0.064324,-0.030300,0.142756,0.833333,mixed_or_partial,0.833333,0.833333,0.833333,18.000000,0.833333,0.833333,0.833333,18.000000,0.833333,0.277778,0.416667,6.000000
9,0.048070,1,causal_lag_primary,1.000000,0.833333,0.961396,hard_coverage,0.833333,0.000000,0.666667,0.117069,0.436805,1.000000,1.000000,0.171429,0.171429,1,0.020069,0.133001,0.000000,0.622171,0.350000,0.000000,0.200000,0.065521,0.006650,0.186426,0.192279,0.000000,0.005853,0.186426,0.192279,0.000000,0.000000,0.000000,0.005853,0.200000,1.000000,0.050000,0.000000,0.000000,0.048070,0.000000,0.023070,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.280843,12,18,1,pass,1.000000,0.850000,1.000000,0.019218,0.051482,2.678890,0.000000,0.262713,0.269048,0.167604,0.280843,2.219238,3.761375,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,1.833492,1.831041,1.844497,0.000000,1.833492,1.831041,1.824231,1.000000,0.724348,0.723771,0.722146,1.000000,1.000000,500.000000,1.502837,1.509725,1.503469,0.006888,0.000632,1.004583,1.000420,0.065918,0.000000,0.213191,0.114780,0.098410,0.225875,0.118587,0.107288,0.098410,0.008878,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000440,0.002303,0.463302,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.053134,0.002424,0.280843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.463302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.152381,0.888889,0.260163,87.000000,0.020069,0.000000,0.052155,0.125640,0.220756,0.828571,0.847619,0.089981,0.128801,-0.017719,0.184946,0.888889,mixed_or_partial,0.888889,0.888889,0.888889,18.000000,0.888889,0.888889,0.888889,18.000000,0.916667,0.611111,0.733333,12.000000
10,0.047548,1,causal_lag_primary,1.000000,0.833333,0.950963,hard_coverage,0.833333,0.000000,0.666667,0.146713,0.527627,1.000000,1.000000,0.171429,0.171429,1,0.025151,0.166118,0.000000,0.637450,0.350000,0.000000,0.200000,0.079144,0.008306,0.182857,0.190193,0.000000,0.007336,0.182857,0.190193,0.000000,0.000000,0.000000,0.007336,0.200000,1.000000,0.050000,0.000000,0.000000,0.047548,0.000000,0.022548,0.025000,0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.250784,12,18,1,pass,1.000000,0.850000,1.000000,0.019196,0.055628,2.897935,0.000000,0.271574,0.268740,0.205179,0.250784,2.082400,3.469409,0.000000,0.000000,0.000000,0.106667,0.115147,1.000000,1.000000,1.000000,3.246482,3.245773,3.258287,0.000000,3.246482,3.245773,3.238450,1.000000,0.925091,0.925042,0.924512,1.000000,1.000000,500.000000,1.497830,1.500122,1.499831,0.002292,0.002001,1.001530,1.001336,0.066831,0.000000,0.193828,0.108303,0.085524,0.219583,0.116319,0.103265,0.085524,0.017740,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.001413,0.000515,0.499811,1.000000,0.001000,0,-1,-1,0,-1,-1,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.051130,0.002809,0.250784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.499811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.142857,0.833333,0.243902,87.000000,0.025151,0.000000,0.065137,0.151866,0.260963,0.828571,0.838095,0.110971,0.163413,-0.034176,0.230730,0.833333,mixed_or_partial,0.833333,0.833333,0.833333,18.000000,0.833333,0.833333,0.833333,18.000000,0.846154,0.611111,0.709677,13.000000
