selector_audit_enabled,selector_audit_gt_edge_count,selector_audit_primary_margin_eps,selector_audit_best_gt_epoch,selector_audit_best_gt_proxy_score,selector_audit_best_gt_primary_strict_f1,selector_audit_best_gt_signed_margin_median,selector_audit_best_gt_failure_mode,selector_audit_exported_epoch,selector_audit_exported_primary_strict_f1,selector_audit_exported_signed_margin_median,selector_audit_exported_failure_mode,selector_audit_final_epoch,selector_audit_final_primary_strict_f1,selector_audit_final_signed_margin_median,selector_audit_final_failure_mode,selector_audit_exported_vs_best_gt_gap_primary_strict_f1,selector_audit_final_vs_best_gt_gap_primary_strict_f1
1,18,0.000000,10,0.060685,0.944444,0.155881,mixed_or_partial,10,0.944444,0.155881,mixed_or_partial,20,0.833333,0.106614,mixed_or_partial,0.000000,-0.111111
