epoch,loss
1,0.9634488022327423
2,0.9172010493278503
3,0.899384218454361
4,0.8896689069271088
5,0.880396066904068
6,0.8747288823127747
7,0.8651247489452362
8,0.8607724535465241
9,0.8545614111423493
10,0.8437408232688903
11,0.8430293297767639
12,0.8407630860805512
13,0.8406319856643677
14,0.834190411567688
15,0.8260420560836792
16,0.8235272765159607
17,0.8186521792411804
18,0.8177426636219025
19,0.8147276163101196
20,0.8091493964195251
21,0.8048035085201264
22,0.8023250544071198
23,0.7980492591857911
24,0.7953282582759857
25,0.791986882686615
26,0.7906279039382934
27,0.7909698033332825
28,0.7858797335624694
29,0.7799148452281952
30,0.777808096408844
31,0.77683469414711
32,0.7783794391155243
33,0.7749651265144348
34,0.7687058353424072
35,0.7660788822174073
36,0.7615242457389831
37,0.756839988231659
38,0.7534594833850861
39,0.7599973571300507
40,0.7528782570362091
41,0.7500333356857299
42,0.7498810601234436
43,0.748654978275299
44,0.7458172082901001
45,0.74509481549263
46,0.7386082208156586
47,0.7318955898284912
48,0.7295551359653473
49,0.7256401813030243
50,0.7209920430183411
51,0.7206060206890106
52,0.7172897481918334
53,0.7230656361579895
54,0.7179961144924164
55,0.7171183049678802
56,0.7153921341896057
57,0.7078365576267243
58,0.7053193283081055
59,0.7091422951221467
60,0.7100408482551575
61,0.7011003923416138
62,0.6941992771625519
63,0.6923747611045837
64,0.690028442144394
65,0.6925852739810944
66,0.6905110228061676
67,0.6944003701210022
68,0.6851867425441742
69,0.6835481739044189
70,0.682468900680542
71,0.6808551478385926
72,0.6794635152816773
73,0.6868820178508759
74,0.6774487435817719
75,0.6745188522338867
76,0.66713472366333
77,0.6704218411445617
78,0.6700451600551606
79,0.6601733183860778
80,0.6549175000190735
81,0.6534779453277588
82,0.6509023690223694
83,0.6503180825710296
84,0.647073312997818
85,0.6442748594284058
86,0.6443687903881073
87,0.6453744125366211
88,0.6512568390369415
89,0.6474082338809967
90,0.6468774199485778
91,0.6394656074047088
92,0.6389683723449707
93,0.6402311933040619
94,0.6426437258720398
95,0.6361315059661865
96,0.6298339283466339
97,0.6530777502059937
98,0.6578029549121857
