epoch,loss
1,1.2730220985412597
2,1.2667273902893066
3,1.25665154337883
4,1.2570007491111754
5,1.239407685995102
6,1.240300555229187
7,1.2367879045009613
8,1.2311420345306396
9,1.2306333732604982
10,1.2244863510131836
11,1.217925922870636
12,1.2180901706218719
13,1.2218601846694945
14,1.204549548625946
15,1.2020806670188904
16,1.2168827903270723
17,1.2096136391162873
18,1.2071256160736084
19,1.215075398683548
20,1.200309294462204
21,1.2001544368267059
22,1.2009723532199859
23,1.2014341259002685
24,1.2004876029491425
25,1.2080773043632507
26,1.200032503604889
27,1.1733226466178894
28,1.1757542634010314
29,1.179103456735611
30,1.191430901288986
31,1.17822749376297
32,1.1836613869667054
33,1.180049365758896
34,1.1659050297737121
35,1.172263115644455
36,1.1772276067733765
37,1.1654693102836609
38,1.161687570810318
39,1.1659902560710906
40,1.1524984633922577
41,1.1677881133556367
42,1.156646386384964
43,1.1637549877166748
44,1.1430295729637145
45,1.175961707830429
46,1.1638997519016265
47,1.1619460010528564
48,1.1642202258110046
49,1.1351727735996247
50,1.1627422082424164
51,1.161956592798233
52,1.1608753502368927
53,1.1441053605079652
54,1.1571664583683015
55,1.1377631473541259
56,1.1259218347072601
57,1.1191805374622346
58,1.1397125160694122
59,1.138041833639145
60,1.1431045603752137
61,1.1345928740501403
62,1.145357962846756
63,1.113583618402481
64,1.147887135744095
65,1.140897147655487
66,1.1336311638355254
67,1.1498022258281708
68,1.124877791404724
69,1.126242538690567
70,1.136673173904419
71,1.13099844455719
72,1.1285955607891083
73,1.1088235449790955
74,1.1209326171875
75,1.1129452228546142
76,1.1416251015663148
77,1.1075365269184112
78,1.1292197871208192
79,1.1103216338157653
80,1.087211241722107
81,1.1260150861740112
82,1.1053112733364105
83,1.1218080770969392
84,1.099243664741516
85,1.1251163971424103
86,1.0947939026355744
87,1.1428620576858521
88,1.0802724969387054
89,1.1114937448501587
90,1.139830561876297
91,1.1045699310302735
92,1.1302223515510559
93,1.1139149022102357
94,1.11807186126709
95,1.1388168549537658
96,1.1017493331432342
97,1.0802755236625672
98,1.0750132930278777
99,1.0967624974250794
100,1.110789486169815
