epoch,score,selection_eligible,score_mode,agreement,agreement_score,agreement_soft_score,agreement_mode,effective_agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,fixed_support_mask_active,global_asymmetry,asymmetry_score,causal_lag_reverse_minus_forward,score_legacy_total,score_term_legacy_skeleton,score_term_legacy_agreement,score_term_legacy_density,score_term_legacy_margin,score_term_legacy_asymmetry,score_composite_total,score_term_composite_soft_agreement,score_term_composite_causal_lag,score_term_composite_margin_penalty,score_entropy_composite_total,score_term_entropy_composite_soft_agreement,score_term_entropy_composite_causal_lag_mean,score_term_entropy_composite_causal_lag_std_penalty,score_term_entropy_composite_parent_entropy_penalty,score_term_entropy_composite_margin_penalty,composite_soft_agreement_weight,composite_causal_lag_weight,composite_margin_penalty_weight,composite_causal_lag_std_penalty_weight,composite_parent_entropy_penalty_weight,score_primary_total,score_term_primary_causal_lag,score_term_primary_soft_tiebreak,score_term_primary_skeleton_tiebreak,score_term_primary_density_tiebreak,primary_causal_lag_weight,primary_soft_tiebreak_weight,primary_skeleton_tiebreak_weight,primary_density_tiebreak_weight,selection_causal_lag_delta_mean,selection_causal_lag_delta_std,selection_parent_entropy_mean,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,training_noise_guide_mode,training_noise_guide_active,training_noise_guide_blend_weight,training_noise_guide_blend_target,training_noise_guide_warmup_epochs,training_noise_guide_ramp_epochs,training_noise_guide_guide_l1_mean,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,gradient_routing_mode,gradient_routing_label,routing_main_updates_support,routing_main_updates_direction,routing_structure_updates_support,routing_structure_updates_direction,routing_causal_lag_updates_support,routing_causal_lag_updates_direction,detach_direction_from_main_active,detach_direction_from_main_after_epoch,direction_from_main_detached_from_epoch,causal_lag_main_raw,causal_lag_main_weight,causal_lag_main_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,selector_audit_enabled,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative,causal_lag_diag_available,causal_lag_diag_forward_loss,causal_lag_diag_reverse_loss,causal_lag_diag_reverse_minus_forward,causal_lag_diag_forward_over_reverse,causal_lag_diag_prefers_forward,causal_lag_diag_num_lags,selection_causal_lag_subject_count,selection_causal_lag_forward_mean,selection_causal_lag_forward_std,selection_causal_lag_reverse_mean,selection_causal_lag_reverse_std,selection_causal_lag_delta_min,selection_causal_lag_delta_max,selection_causal_lag_prefers_forward_frac,selection_causal_lag_num_lags,selector_audit_precision,selector_audit_recall,selector_audit_f1,selector_audit_tie_count,selector_audit_margin_mean,selector_audit_margin_median,selector_audit_margin_std,selector_audit_margin_p90,selector_audit_margin_max,selector_audit_margin_lt_1e3_frac,selector_audit_margin_lt_1e2_frac,selector_audit_gt_signed_margin_mean,selector_audit_gt_signed_margin_median,selector_audit_gt_signed_margin_p10,selector_audit_gt_signed_margin_p90,selector_audit_gt_signed_margin_frac_pos,selector_audit_failure_mode,selector_audit_strict_precision_eps_0,selector_audit_strict_recall_eps_0,selector_audit_strict_f1_eps_0,selector_audit_strict_pred_count_eps_0,selector_audit_strict_precision_eps_0p0003,selector_audit_strict_recall_eps_0p0003,selector_audit_strict_f1_eps_0p0003,selector_audit_strict_pred_count_eps_0p0003,selector_audit_strict_precision_eps_0p1,selector_audit_strict_recall_eps_0p1,selector_audit_strict_f1_eps_0p1,selector_audit_strict_pred_count_eps_0p1
1,0.664796,0,legacy,0.555556,0.530000,0.571752,hard_coverage,0.530000,0.250000,0.540000,0.333040,0.869776,0.403611,0.800000,0.123810,0.476190,0,0.174515,0.822156,0.000000,0.664796,0.280000,0.132500,0.080722,0.130466,0.041108,0.097698,0.114350,0.000000,0.016652,0.097698,0.114350,0.000000,0.000000,0.000000,0.016652,0.200000,1.000000,0.050000,0.000000,0.000000,0.018588,0.000000,0.003588,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.950023,27,50,0,before_selection_start,0.260000,0.500000,0.000000,0.244114,0.158264,0.648321,0.006672,0.935679,3.417597,1.057903,0.950023,12.287383,13.175651,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.354967,0.528289,4.347785,0.000000,0.204396,0.024831,-1.246696,0.519231,0.079617,0.012414,-0.553455,0.519231,1.000000,500.000000,0.471707,0.656017,0.499951,0.184310,0.028244,1.390729,1.059875,0.067575,0.000000,0.446387,0.487497,-0.041110,0.442006,0.487777,-0.045770,-0.041110,-0.004660,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.193097,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.077167,0.000000,0.950023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.174515,0.065186,0.234176,0.555635,0.929007,0.019048,0.104762,0.414201,0.523001,-0.202723,0.909214,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.295455,0.722222,0.419355,44.000000
2,0.658402,0,legacy,0.518519,0.510000,0.538898,hard_coverage,0.510000,0.250000,0.540000,0.325655,0.862396,0.403611,0.800000,0.123810,0.476190,0,0.171889,0.816400,0.000000,0.658402,0.280000,0.127500,0.080722,0.129359,0.040820,0.091497,0.107780,0.000000,0.016283,0.091497,0.107780,0.000000,0.000000,0.000000,0.016283,0.200000,1.000000,0.050000,0.000000,0.000000,0.016945,0.000000,0.001945,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.948445,27,50,0,before_selection_start,0.260000,0.500000,0.000000,0.235581,0.156993,0.666409,0.006570,0.934454,3.298128,1.037420,0.948445,12.237611,13.127039,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.351062,0.500107,4.330302,0.000000,0.202844,0.060745,-1.213718,0.557692,0.079811,0.030363,-0.541912,0.557692,1.000000,500.000000,0.116663,0.111719,0.122645,-0.004943,0.005983,0.957626,1.051283,0.067840,0.000000,0.542587,0.587951,-0.045364,0.528242,0.582108,-0.053866,-0.045364,-0.008502,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.189300,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.075146,0.000000,0.948445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.171889,0.070679,0.230956,0.539327,0.927885,0.019048,0.085714,0.410963,0.512884,-0.192044,0.904767,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.302326,0.722222,0.426230,43.000000
3,0.657563,0,legacy,0.518519,0.510000,0.538898,hard_coverage,0.510000,0.250000,0.540000,0.321541,0.858119,0.403611,0.800000,0.123810,0.476190,0,0.170131,0.812455,0.000000,0.657563,0.280000,0.127500,0.080722,0.128718,0.040623,0.091703,0.107780,0.000000,0.016077,0.091703,0.107780,0.000000,0.000000,0.000000,0.016077,0.200000,1.000000,0.050000,0.000000,0.000000,0.016945,0.000000,0.001945,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.947419,27,50,0,before_selection_start,0.260000,0.500000,0.000000,0.230239,0.156084,0.677918,0.006450,0.933073,3.223352,1.025265,0.947419,12.205557,13.099076,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.348780,0.460722,4.320704,0.000000,0.200401,0.058299,-1.192425,0.557692,0.079303,0.029141,-0.534349,0.557692,1.000000,500.000000,0.058045,0.057892,0.054982,-0.000153,-0.003063,0.997356,0.947234,0.068027,0.000000,0.581856,0.624209,-0.042353,0.567298,0.618870,-0.051573,-0.042353,-0.009219,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.188044,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.073620,0.000000,0.947419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.170131,0.070079,0.228849,0.529144,0.926623,0.000000,0.095238,0.409001,0.506674,-0.186974,0.901055,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.302326,0.722222,0.426230,43.000000
4,0.659455,0,legacy,0.538462,0.520000,0.546159,hard_coverage,0.520000,0.250000,0.520000,0.318647,0.855036,0.403611,0.800000,0.123810,0.476190,0,0.168858,0.809548,0.000000,0.659455,0.280000,0.130000,0.080722,0.128255,0.040477,0.093299,0.109232,0.000000,0.015932,0.093299,0.109232,0.000000,0.000000,0.000000,0.015932,0.200000,1.000000,0.050000,0.000000,0.000000,0.017308,0.000000,0.002308,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.946752,26,50,0,before_selection_start,0.260000,0.500000,0.000000,0.226765,0.155428,0.685412,0.006375,0.931691,3.174709,1.017580,0.946752,12.184829,13.081757,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.346248,0.436945,4.315082,0.000000,0.198663,0.047593,-1.178755,0.557692,0.078869,0.023792,-0.529448,0.557692,1.000000,500.000000,0.024988,0.029980,0.026097,0.004991,0.001108,1.199749,1.044347,0.068155,0.000000,0.609128,0.645694,-0.036566,0.596315,0.641178,-0.044864,-0.036566,-0.008298,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.187165,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.072575,0.000000,0.946752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.168858,0.067993,0.227459,0.522600,0.925316,0.000000,0.104762,0.407566,0.502679,-0.184371,0.898195,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.302326,0.722222,0.426230,43.000000
5,0.658852,0,legacy,0.538462,0.520000,0.546159,hard_coverage,0.520000,0.250000,0.520000,0.315880,0.852032,0.403611,0.800000,0.123810,0.476190,0,0.167541,0.806502,0.000000,0.658852,0.280000,0.130000,0.080722,0.127805,0.040325,0.093438,0.109232,0.000000,0.015794,0.093438,0.109232,0.000000,0.000000,0.000000,0.015794,0.200000,1.000000,0.050000,0.000000,0.000000,0.017308,0.000000,0.002308,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.946052,26,50,0,before_selection_start,0.260000,0.500000,0.000000,0.223255,0.154751,0.693158,0.006297,0.929980,3.125571,1.010115,0.946052,12.163178,13.064428,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.343669,0.432992,4.310031,0.000000,0.196906,0.044890,-1.166742,0.576923,0.078377,0.022441,-0.525111,0.576923,1.000000,500.000000,0.022252,0.020987,0.021481,-0.001265,-0.000771,0.943170,0.965366,0.068291,0.000000,0.651034,0.680854,-0.029820,0.641352,0.677569,-0.036217,-0.029820,-0.006397,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.186419,0.000000,0.000000,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.071491,0.000000,0.946052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.167541,0.068117,0.226060,0.516216,0.923683,0.009524,0.114286,0.405987,0.498679,-0.181894,0.895163,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.309524,0.722222,0.433333,42.000000
6,0.658327,1,legacy,0.538462,0.520000,0.546159,hard_coverage,0.520000,0.250000,0.520000,0.313500,0.849401,0.403611,0.800000,0.123810,0.476190,0,0.166424,0.803883,0.000000,0.658327,0.280000,0.130000,0.080722,0.127410,0.040194,0.093557,0.109232,0.000000,0.015675,0.093557,0.109232,0.000000,0.000000,0.000000,0.015675,0.200000,1.000000,0.050000,0.000000,0.000000,0.017308,0.000000,0.002308,0.015000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.945466,26,50,0,low_density_factor|density_ratio_out_of_range,0.260000,0.500000,0.000000,0.220353,0.154145,0.699537,0.006241,0.928261,3.084944,1.003473,0.945466,12.145080,13.049623,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.341763,0.436380,4.305509,0.000000,0.195426,0.040209,-1.167808,0.576923,0.077947,0.020102,-0.525497,0.576923,1.000000,500.000000,0.011965,0.011839,0.014582,-0.000126,0.002617,0.989478,1.218720,0.068414,0.000000,0.673461,0.695533,-0.022072,0.668442,0.693514,-0.025072,-0.022072,-0.003000,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.185831,0.000022,0.000025,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.070586,0.000011,0.945466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.166424,0.070422,0.224838,0.510496,0.922020,0.000000,0.133333,0.404554,0.495006,-0.180121,0.892494,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.309524,0.722222,0.433333,42.000000
7,0.653323,1,legacy,0.555556,0.530000,0.559948,hard_coverage,0.530000,0.250000,0.540000,0.311166,0.846781,0.403611,0.780000,0.123810,0.476190,0,0.165495,0.801682,0.000000,0.653323,0.273000,0.132500,0.080722,0.127017,0.040084,0.096431,0.111990,0.000000,0.015558,0.096431,0.111990,0.000000,0.000000,0.000000,0.015558,0.200000,1.000000,0.050000,0.000000,0.000000,0.016997,0.000000,0.002997,0.014000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.945006,27,50,0,low_density_factor|density_ratio_out_of_range,0.260000,0.680000,0.800000,0.218053,0.153637,0.704587,0.006208,0.926554,3.052739,0.998295,0.945006,12.130893,13.037718,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.339962,0.440327,4.302239,0.000000,0.194391,0.039596,-1.174652,0.557692,0.077617,0.019795,-0.527970,0.557692,1.000000,500.000000,0.010092,0.009428,0.009861,-0.000664,-0.000231,0.934245,0.977120,0.068518,0.000000,0.706862,0.720791,-0.013929,0.703515,0.718984,-0.015469,-0.013929,-0.001540,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.185255,0.000048,0.000038,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.069869,0.000024,0.945006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.165495,0.071006,0.223848,0.505960,0.920345,0.019048,0.133333,0.403288,0.492064,-0.179004,0.890198,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.309524,0.722222,0.433333,42.000000
8,0.652943,1,legacy,0.555556,0.530000,0.559948,hard_coverage,0.530000,0.250000,0.540000,0.309517,0.844903,0.403611,0.780000,0.123810,0.476190,0,0.164666,0.799697,0.000000,0.652943,0.273000,0.132500,0.080722,0.126736,0.039985,0.096514,0.111990,0.000000,0.015476,0.096514,0.111990,0.000000,0.000000,0.000000,0.015476,0.200000,1.000000,0.050000,0.000000,0.000000,0.016997,0.000000,0.002997,0.014000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.944593,27,50,0,low_density_factor|density_ratio_out_of_range,0.260000,0.680000,0.800000,0.216012,0.153172,0.709089,0.006184,0.924855,3.024172,0.993634,0.944593,12.118164,13.026717,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.338484,0.451698,4.299683,0.000000,0.193551,0.045560,-1.180189,0.557692,0.077336,0.022776,-0.529964,0.557692,1.000000,500.000000,0.006865,0.007767,0.007871,0.000902,0.001005,1.131418,1.146448,0.068613,0.000000,0.709645,0.722517,-0.012873,0.706824,0.720661,-0.013837,-0.012873,-0.000964,0.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.184676,0.000054,0.000042,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.069234,0.000027,0.944593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.164666,0.070499,0.222946,0.501746,0.918665,0.009524,0.114286,0.402101,0.489381,-0.178209,0.888087,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.134615,0.777778,0.229508,104.000000,0.309524,0.722222,0.433333,42.000000
9,0.652587,1,legacy,0.555556,0.530000,0.559948,hard_coverage,0.530000,0.250000,0.540000,0.307992,0.843149,0.403611,0.780000,0.123810,0.476190,0,0.163897,0.797842,0.000000,0.652587,0.273000,0.132500,0.080722,0.126472,0.039892,0.096590,0.111990,0.000000,0.015400,0.096590,0.111990,0.000000,0.000000,0.000000,0.015400,0.200000,1.000000,0.050000,0.000000,0.000000,0.016997,0.000000,0.002997,0.014000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.944214,27,50,0,low_density_factor|density_ratio_out_of_range,0.260000,0.680000,0.800000,0.214166,0.152737,0.713171,0.006162,0.923086,2.998325,0.989287,0.944214,12.106500,13.016246,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.336879,0.461312,4.297401,0.000000,0.192780,0.044176,-1.184472,0.557692,0.077055,0.022084,-0.531502,0.557692,1.000000,500.000000,0.009386,0.005038,0.005076,-0.004348,-0.004310,0.536800,0.540817,0.068701,0.000000,0.692476,0.700959,-0.008484,0.693549,0.699050,-0.005501,-0.008484,0.002983,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.184163,0.000043,0.000034,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.068668,0.000021,0.944214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.163897,0.070168,0.222115,0.497858,0.916906,0.009524,0.114286,0.400938,0.486895,-0.177653,0.886141,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.133333,0.777778,0.227642,105.000000,0.309524,0.722222,0.433333,42.000000
10,0.636844,1,legacy,0.555556,0.530000,0.557390,hard_coverage,0.530000,0.250000,0.540000,0.307027,0.842029,0.361197,0.760000,0.114286,0.476190,0,0.163142,0.796005,0.000000,0.636844,0.266000,0.132500,0.072239,0.126304,0.039800,0.096127,0.111478,0.000000,0.015351,0.096127,0.111478,0.000000,0.000000,0.000000,0.015351,0.200000,1.000000,0.050000,0.000000,0.000000,0.015870,0.000000,0.002870,0.013000,-0.000000,1.000000,0.050000,0.050000,0.000000,0.000000,0.000000,0.943835,27,50,0,low_density_factor|density_ratio_out_of_range,0.240000,0.680000,0.800000,0.212364,0.152316,0.717240,0.006143,0.921257,2.973092,0.985122,0.943835,12.094873,13.005769,0.000000,0.000000,0.000000,0.462222,0.000805,0.377320,0.373308,0.345219,1.335353,0.470104,4.295486,0.000000,0.192132,0.042391,-1.188570,0.557692,0.076803,0.021192,-0.532970,0.557692,1.000000,500.000000,0.005938,0.004841,0.006439,-0.001097,0.000500,0.815219,1.084266,0.068790,0.000000,0.702957,0.710725,-0.007768,0.704013,0.709228,-0.005215,-0.007768,0.002553,1.000000,0,0.500000,0.000000,0.000000,1.000000,fixed_patel,0.000000,0.000000,0.500000,5,5,0.000000,1,-1,-1,1.183620,0.000026,0.000019,1.000000,0.000000,0,-1,-1,legacy,shared_parameters,1,1,1,1,1,1,0,-1,-1,0.000000,0.000000,0.000000,0.068120,0.000013,0.943835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133333,0.777778,0.227642,0.000000,0.163142,0.069879,0.221312,0.494009,0.915083,0.009524,0.114286,0.399819,0.484473,-0.177164,0.884213,0.777778,mixed_or_partial,0.133333,0.777778,0.227642,105.000000,0.134615,0.777778,0.229508,104.000000,0.309524,0.722222,0.433333,42.000000
