0.000000,0.326815,0.006223,-0.042812,0.248346,-0.007258,-0.043017,-0.015588,0.035314,-0.007705,-0.010113,-0.024161,-0.034649,0.022077,-0.014068
0.326815,0.000000,0.252959,0.007773,0.107656,-0.073883,-0.059503,0.077126,0.086209,0.059689,0.015557,-0.041143,0.112284,0.134962,-0.014746
0.006223,0.252959,0.000000,0.200970,0.111618,-0.019019,-0.120560,0.186876,0.118531,0.029736,0.019924,-0.000332,0.368230,0.218478,0.071941
-0.042812,0.007773,0.200970,0.000000,0.209808,-0.114266,-0.055340,-0.071732,-0.034763,-0.032401,0.021459,-0.057210,0.174743,-0.003368,-0.068455
0.248346,0.107656,0.111618,0.209808,0.000000,-0.042782,0.123471,0.030350,0.024057,-0.020348,-0.003077,-0.002973,0.039958,-0.038703,0.013023
-0.007258,-0.073883,-0.019019,-0.114266,-0.042782,0.000000,0.395991,0.096284,0.098234,0.277878,0.020421,-0.063129,0.060021,-0.004414,-0.040444
-0.043017,-0.059503,-0.120560,-0.055340,0.123471,0.395991,0.000000,0.171905,0.068134,0.034029,0.025481,0.014306,0.065745,-0.041082,0.094542
-0.015588,0.077126,0.186876,-0.071732,0.030350,0.096284,0.171905,0.000000,0.444252,0.131800,0.069316,0.052349,0.389909,0.161586,0.018930
0.035314,0.086209,0.118531,-0.034763,0.024057,0.098234,0.068134,0.444252,0.000000,0.266606,0.025481,-0.014981,0.292832,0.114590,0.094542
-0.007705,0.059689,0.029736,-0.032401,-0.020348,0.277878,0.034029,0.131800,0.266606,0.000000,-0.034525,-0.067419,0.068468,0.020321,-0.076936
-0.010113,0.015557,0.019924,0.021459,-0.003077,0.020421,0.025481,0.069316,0.025481,-0.034525,0.000000,0.308580,0.143910,0.067276,0.236882
-0.024161,-0.041143,-0.000332,-0.057210,-0.002973,-0.063129,0.014306,0.052349,-0.014981,-0.067419,0.308580,0.000000,0.204467,0.132872,0.169632
-0.034649,0.112284,0.368230,0.174743,0.039958,0.060021,0.065745,0.389909,0.292832,0.068468,0.143910,0.204467,0.000000,0.369884,0.145585
0.022077,0.134962,0.218478,-0.003368,-0.038703,-0.004414,-0.041082,0.161586,0.114590,0.020321,0.067276,0.132872,0.369884,0.000000,0.321390
-0.014068,-0.014746,0.071941,-0.068455,0.013023,-0.040444,0.094542,0.018930,0.094542,-0.076936,0.236882,0.169632,0.145585,0.321390,0.000000
