epoch,loss
1,1.0209100496768952
2,0.9115693879127502
3,0.8515362668037415
4,0.8030713474750519
5,0.7560970211029052
6,0.7151114797592163
7,0.6937965631484986
8,0.6543462026119232
9,0.6426262575387954
10,0.6138178384304047
11,0.5928333830833435
12,0.5891491764783859
13,0.5687683141231537
14,0.5629645556211471
15,0.5522300469875335
16,0.5437604427337647
17,0.539213883280754
18,0.527798273563385
19,0.5130335682630539
20,0.5114960086345672
21,0.5086614525318146
22,0.5048294645547867
23,0.4805512291193008
24,0.4643983119726181
25,0.4602068489789963
26,0.4574496382474899
27,0.4348487973213196
28,0.42607874751091
29,0.4198244225978851
30,0.4156805390119553
