epoch,loss
1,0.4732093703746796
2,0.3934869527816772
3,0.39146094977855683
4,0.38621996104717254
5,0.3862173426151276
6,0.38252962470054624
7,0.3822004371881485
8,0.38136487662792207
9,0.3806114286184311
10,0.37940392553806307
11,0.3792083877325058
12,0.3785181504487991
13,0.3773911112546921
14,0.37880016684532164
15,0.3759420198202133
16,0.37329127788543703
17,0.3692624139785767
18,0.3606619143486023
19,0.35366262793540953
20,0.3588887530565262
21,0.33613411903381346
22,0.33257478058338164
23,0.32875906765460966
24,0.32687442064285277
25,0.3252168518304825
26,0.3251347386837006
27,0.32400707483291624
28,0.32422661304473877
29,0.3264771342277527
30,0.32098992228507994
31,0.32138656616210937
32,0.32169988214969636
33,0.3221272039413452
34,0.320690438747406
35,0.32167973279953005
36,0.32397682130336763
37,0.3201524579524994
38,0.3218829131126404
39,0.32121269702911376
40,0.32003090262413025
41,0.31980847179889677
42,0.3206143808364868
43,0.32171805143356325
44,0.3199271821975708
45,0.3198216491937637
46,0.32364620983600617
47,0.32194800555706027
48,0.32147118806838987
49,0.3195211982727051
50,0.31993374347686765
51,0.3190144890546799
52,0.32113720297813414
53,0.31813193202018736
54,0.3180778813362122
55,0.3183611261844635
56,0.3192359632253647
57,0.3177932631969452
58,0.31800850212574006
59,0.31792884588241577
60,0.31802465200424196
61,0.31713956236839297
62,0.3177773505449295
63,0.31781231224536893
64,0.31717346251010897
65,0.31844190657138827
66,0.31734480321407316
67,0.31611010909080506
68,0.3162711668014526
69,0.31782540619373323
70,0.31800232648849486
71,0.316661958694458
72,0.31590155959129335
73,0.3160840737819672
74,0.31619205594062805
75,0.31586658000946044
76,0.3179109352827072
77,0.31745167434215543
78,0.32079587936401366
79,0.3175689345598221
80,0.31540790855884554
81,0.3147761332988739
82,0.31551041662693025
83,0.3157210218906403
84,0.3148780733346939
85,0.3158310627937317
86,0.3173658949136734
87,0.3153798139095306
88,0.3155456006526947
89,0.31523630023002625
90,0.31464810311794283
91,0.31536644577980044
92,0.3166682469844818
93,0.31514436185359956
94,0.31419192016124725
95,0.3152932590246201
96,0.314882852435112
97,0.31484375417232513
98,0.31537376463413236
99,0.3156410539150238
100,0.31447177052497866
