epoch,loss
1,0.9873321509361267
2,0.9210786557197571
3,0.8953437900543213
4,0.877290495634079
5,0.8506135320663453
6,0.8322454130649567
7,0.8045815253257751
8,0.7776423990726471
9,0.7655302727222443
10,0.7539932727813721
11,0.7415396273136139
12,0.7374020934104919
13,0.7314643621444702
14,0.721577160358429
15,0.7092979848384857
16,0.7012196207046508
17,0.6921002995967865
18,0.6883362686634064
19,0.6911229801177978
20,0.6802620542049408
21,0.6739097368717194
22,0.6617260146141052
23,0.6593350100517273
24,0.664749653339386
25,0.6500512707233429
26,0.6490190541744232
27,0.6462738382816314
28,0.6331371474266052
29,0.6262891155481338
30,0.6255361008644104
31,0.620765785574913
32,0.6122427517175675
33,0.6098244857788085
34,0.5997234970331192
35,0.6013980352878571
36,0.5875310277938843
37,0.5821832412481308
38,0.5748731821775437
39,0.5741491961479187
40,0.5625324952602386
41,0.5601853716373444
42,0.5505600112676621
43,0.5525691568851471
44,0.5424550938606262
45,0.5527352154254913
46,0.5507716560363769
47,0.5322420114278793
48,0.5442419731616974
49,0.518542713522911
50,0.5167872035503387
51,0.5155046170949936
52,0.5073144316673279
53,0.501632199883461
54,0.5088730615377426
55,0.5048815780878066
56,0.5038271951675415
57,0.5021691042184829
58,0.49717914521694184
59,0.4977671068906784
60,0.47984870851039885
61,0.47452314019203184
62,0.4710934364795685
63,0.46294203639030457
64,0.4581752020120621
65,0.4528099411725998
66,0.4529514503479004
67,0.44292371571063993
68,0.44250416576862334
69,0.4377571541070938
70,0.43913414418697355
71,0.44423598527908326
72,0.44013519287109376
73,0.432216215133667
74,0.4271876561641693
75,0.42500837326049806
76,0.43184900522232056
77,0.42934854388237
78,0.4314260584115982
79,0.41645818173885346
80,0.4120437353849411
81,0.41400408029556274
82,0.41201689004898073
83,0.4132440149784088
84,0.4075173509120941
85,0.3996757000684738
86,0.4035331469774246
87,0.4023667877912521
88,0.4093582993745804
89,0.4055147552490234
90,0.41321846425533293
91,0.4028631961345673
92,0.3990178161859512
93,0.391977641582489
94,0.3884179782867432
95,0.3934750247001648
96,0.40285580456256864
97,0.389003210067749
98,0.38684978246688845
99,0.38247120022773745
100,0.39365689575672147
101,0.3854284620285034
102,0.3844658571481705
