0.4485,0.3192,0.1143,0.0120,0.0546,0.0240,0.0171,0.0736,0.0465,0.0628,0.0183,0.0187,0.0383,0.0312,0.0249
0.1693,0.7946,0.2377,0.0303,0.0512,0.0150,0.0124,0.0996,0.1478,0.1426,0.0089,0.0105,0.0907,0.0337,0.0213
0.0402,0.1661,0.6907,0.0615,0.0384,0.0111,0.0106,0.1502,0.3228,0.2371,0.0070,0.0099,0.1500,0.0728,0.0281
0.0483,0.1608,0.4303,0.9362,0.2057,0.0398,0.0183,0.0860,0.2188,0.2075,0.0247,0.0135,0.1264,0.0996,0.0401
0.0465,0.0924,0.0844,0.0736,0.3427,0.0266,0.0180,0.0579,0.0801,0.0680,0.0133,0.0132,0.0628,0.0286,0.0283
0.0111,0.0100,0.0134,0.0362,0.0275,0.9973,0.2786,0.1051,0.0912,0.7698,0.0179,0.0218,0.0450,0.0492,0.0329
0.0101,0.0097,0.0142,0.0310,0.0279,0.9445,0.9023,0.1756,0.1291,0.6985,0.0121,0.0183,0.0419,0.0479,0.0226
0.0158,0.0208,0.0565,0.0282,0.0210,0.2639,0.0777,0.5772,0.3128,0.5964,0.0079,0.0088,0.0741,0.0485,0.0276
0.0149,0.0215,0.0564,0.0351,0.0222,0.1840,0.0697,0.1184,0.9343,0.6650,0.0084,0.0114,0.0551,0.0337,0.0221
0.0096,0.0114,0.0235,0.0336,0.0221,0.8448,0.1649,0.1109,0.2275,0.9931,0.0140,0.0154,0.0561,0.0510,0.0317
0.0195,0.0109,0.0189,0.0057,0.0067,0.0194,0.0174,0.0199,0.0051,0.0238,0.6183,0.1489,0.0774,0.1063,0.3317
0.0158,0.0134,0.0256,0.0087,0.0075,0.0301,0.0370,0.0281,0.0068,0.0334,0.3926,0.5992,0.1387,0.2145,0.4349
0.0101,0.0209,0.1185,0.0188,0.0131,0.0492,0.0235,0.1085,0.1814,0.2836,0.0255,0.0358,0.5800,0.1794,0.1453
0.0072,0.0104,0.0703,0.0141,0.0110,0.0785,0.0415,0.1018,0.0500,0.1889,0.0432,0.0680,0.1749,0.8510,0.2537
0.0134,0.0111,0.0547,0.0069,0.0094,0.0234,0.0155,0.0393,0.0131,0.0690,0.1004,0.0662,0.1083,0.2076,0.7263
