0.000000,0.114204,0.112751,0.091138,0.151705,-0.013863,0.122110,0.180613,0.154027,0.160264,0.010969,0.114204,0.192838,0.120683,0.163833
-0.114204,0.000000,-0.001637,-0.025379,0.042336,-0.126484,0.008925,0.074972,0.044957,0.051998,-0.104380,-0.000000,0.088773,0.007314,0.056028
-0.112751,0.001637,0.000000,-0.023780,0.043904,-0.125051,0.010548,0.076486,0.046521,0.053551,-0.102911,0.001637,0.090265,0.008939,0.057573
-0.091138,0.025379,0.023780,0.000000,0.066641,-0.103738,0.034077,0.098448,0.069195,0.076057,-0.081058,0.025379,0.111899,0.032507,0.079985
-0.151705,-0.042336,-0.043904,-0.066641,0.000000,-0.163465,-0.033712,0.034078,0.002737,0.010089,-0.142297,-0.042336,0.048489,-0.035280,0.014297
0.013863,0.126484,0.125051,0.103738,0.163465,0.000000,0.134280,0.191973,0.165754,0.171905,0.024680,0.126484,0.204028,0.132873,0.175425
-0.122110,-0.008925,-0.010548,-0.034077,0.033712,-0.134280,0.000000,0.066641,0.036357,0.043461,-0.112373,-0.008925,0.080567,-0.001623,0.047527
-0.180613,-0.074972,-0.076486,-0.098448,-0.034078,-0.191973,-0.066641,0.000000,-0.031427,-0.024233,-0.171526,-0.074972,0.014920,-0.068156,-0.020068
-0.154027,-0.044957,-0.046521,-0.069195,-0.002737,-0.165754,-0.036357,0.031427,0.000000,0.007373,-0.144644,-0.044957,0.045878,-0.037920,0.011592
-0.160264,-0.051998,-0.053551,-0.076057,-0.010089,-0.171905,-0.043461,0.024233,-0.007373,0.000000,-0.150951,-0.051998,0.038791,-0.045014,0.004250
-0.010969,0.104380,0.102911,0.081058,0.142297,-0.024680,0.112373,0.171526,0.144644,0.150951,0.000000,0.104380,0.183887,0.110931,0.154560
-0.114204,-0.000000,-0.001637,-0.025379,0.042336,-0.126484,0.008925,0.074972,0.044957,0.051998,-0.104380,0.000000,0.088773,0.007314,0.056028
-0.192838,-0.088773,-0.090265,-0.111899,-0.048489,-0.204028,-0.080567,-0.014920,-0.045878,-0.038791,-0.183887,-0.088773,0.000000,-0.082059,-0.034689
-0.120683,-0.007314,-0.008939,-0.032507,0.035280,-0.132873,0.001623,0.068156,0.037920,0.045014,-0.110931,-0.007314,0.082059,0.000000,0.049073
-0.163833,-0.056028,-0.057573,-0.079985,-0.014297,-0.175425,-0.047527,0.020068,-0.011592,-0.004250,-0.154560,-0.056028,0.034689,-0.049073,0.000000
