0.9999,0.2981,0.1184,0.0247,0.2695,0.0051,0.0046,0.0299,0.0125,0.0094,-0.0046,-0.0094,0.0474,0.0214,0.0266
0.2981,0.9999,0.2954,0.0943,0.1496,0.0103,-0.0021,0.1076,0.0553,0.0251,-0.0084,-0.0087,0.1191,0.0602,0.0345
0.1184,0.2954,0.9999,0.2985,0.1563,-0.0055,-0.0084,0.2677,0.1411,0.0517,-0.0228,0.0031,0.3410,0.1679,0.0868
0.0247,0.0943,0.2985,0.9999,0.3186,-0.0212,-0.0041,0.1090,0.0650,0.0423,0.0010,-0.0112,0.1506,0.0525,0.0412
0.2695,0.1496,0.1563,0.3186,0.9999,-0.0046,0.0049,0.0687,0.0272,0.0172,-0.0022,-0.0019,0.0729,0.0271,0.0395
0.0051,0.0103,-0.0055,-0.0212,-0.0046,0.9999,0.3098,0.1181,0.0588,0.2740,-0.0112,-0.0257,0.0357,0.0219,0.0175
0.0046,-0.0021,-0.0084,-0.0041,0.0049,0.3098,0.9999,0.3295,0.1575,0.1474,-0.0158,-0.0245,0.1210,0.0600,0.0285
0.0299,0.1076,0.2677,0.1090,0.0687,0.1181,0.3295,0.9999,0.3863,0.1844,0.0107,-0.0191,0.3690,0.1751,0.0842
0.0125,0.0553,0.1411,0.0650,0.0272,0.0588,0.1575,0.3863,0.9999,0.3388,0.0042,-0.0016,0.1953,0.0881,0.0532
0.0094,0.0251,0.0517,0.0423,0.0172,0.2740,0.1474,0.1844,0.3388,0.9999,0.0156,0.0050,0.0910,0.0397,0.0386
-0.0046,-0.0084,-0.0228,0.0010,-0.0022,-0.0112,-0.0158,0.0107,0.0042,0.0156,0.9999,0.3274,0.1130,0.0724,0.2987
-0.0094,-0.0087,0.0031,-0.0112,-0.0019,-0.0257,-0.0245,-0.0191,-0.0016,0.0050,0.3274,0.9999,0.2689,0.1377,0.1661
0.0474,0.1191,0.3410,0.1506,0.0729,0.0357,0.1210,0.3690,0.1953,0.0910,0.1130,0.2689,0.9999,0.3832,0.2052
0.0214,0.0602,0.1679,0.0525,0.0271,0.0219,0.0600,0.1751,0.0881,0.0397,0.0724,0.1377,0.3832,0.9999,0.3468
0.0266,0.0345,0.0868,0.0412,0.0395,0.0175,0.0285,0.0842,0.0532,0.0386,0.2987,0.1661,0.2052,0.3468,0.9999
