0.00000000,0.27148119,0.11884138,0.04444178,0.26952329,0.00000000,0.00000000,0.05113019,0.00000000,0.00263401,0.02569170,0.00635645,0.00490637,0.00591438,0.00828963,0.00130969,0.00187209,0.00000000,0.00000000,0.00000000,0.00000000,0.01359851,0.01814973,0.00000000,0.00000000,0.00970300,0.02550163,0.05504846,0.00636970,0.02150918,0.00000000,0.00000000,0.05493534,0.01304462,0.00000000,0.00000000,0.00000000,0.01723008,0.00995213,0.00000000,0.00000000,0.02337427,0.01597416,0.02039805,0.00000000,0.00604842,0.00222604,0.03379199,0.00123578,0.00299509
0.27148119,0.00000000,0.31208190,0.10895945,0.15366995,0.00000000,0.00000000,0.12539487,0.05836825,0.03252750,0.01002871,0.00623110,0.05649932,0.03760754,0.00000000,0.00101397,0.01388757,0.00236106,0.00575617,0.00000000,0.00000000,0.00000000,0.06890419,0.05449981,0.00000000,0.00000000,0.01700060,0.09903704,0.04573492,0.02061772,0.00805700,0.01030431,0.04421867,0.00635784,0.01254375,0.00000000,0.00000000,0.02586120,0.00000000,0.00000000,0.00000000,0.01173035,0.00000000,0.00796225,0.00000000,0.00000000,0.00000000,0.03151103,0.00000000,0.00000000
0.11884138,0.31208190,0.00000000,0.28152186,0.13813344,0.00000000,0.00000000,0.23298986,0.10976719,0.06511588,0.00000000,0.01989848,0.13265815,0.08349928,0.02460114,0.02131021,0.01017246,0.03968032,0.03081139,0.01318103,0.00900501,0.00000000,0.22605719,0.10686597,0.07832187,0.00034897,0.00336280,0.27098766,0.12224853,0.04218622,0.00398719,0.01574778,0.09462283,0.03058987,0.03423271,0.00000000,0.00000000,0.03276332,0.00290837,0.00581955,0.03101721,0.03464121,0.03818478,0.00000000,0.03149393,0.00000000,0.00000000,0.08159184,0.02417340,0.00000000
0.04444178,0.10895945,0.28152186,0.00000000,0.26885003,0.00000000,0.00819555,0.09044596,0.06117200,0.01935228,0.00000000,0.00000000,0.03859704,0.01744272,0.01851956,0.02061187,0.00000000,0.01222685,0.00183059,0.00792812,0.00744970,0.00000000,0.07616465,0.03695452,0.00000000,0.00000000,0.00000000,0.08909279,0.05881147,0.02882518,0.00000000,0.01889474,0.04062771,0.00000000,0.00000000,0.00612463,0.00000000,0.00993434,0.00094874,0.00000000,0.01238568,0.00066152,0.00000000,0.00000000,0.00000000,0.00000000,0.01002245,0.00768259,0.00000000,0.03427504
0.26952329,0.15366995,0.13813344,0.26885003,0.00000000,0.00156389,0.01289358,0.03391163,0.04407882,0.00000000,0.03222384,0.02573893,0.00000000,0.01434712,0.01021242,0.01253329,0.00000000,0.00000000,0.00000000,0.00754774,0.02878242,0.00000000,0.04399705,0.01487857,0.03500553,0.00000000,0.00758060,0.03969876,0.03357525,0.00000000,0.00000000,0.00674291,0.02776870,0.00000000,0.00000000,0.00000000,0.00000000,0.00309939,0.01511350,0.00571653,0.00000000,0.00000000,0.01474094,0.00000000,0.00000000,0.00000000,0.01771517,0.01803018,0.01480361,0.01471632
0.00000000,0.00000000,0.00000000,0.00000000,0.00156389,0.00000000,0.29236728,0.10224241,0.00581030,0.28186300,0.00156755,0.00000000,0.05018902,0.00000000,0.00000000,0.01553749,0.00000000,0.01348837,0.00000000,0.00000000,0.03332095,0.00000000,0.00000000,0.00000000,0.01324758,0.03673496,0.00000000,0.00000000,0.00000817,0.02853373,0.00000000,0.00112269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01121030,0.00000000,0.00000000,0.00000000,0.00000000,0.04143238,0.00207909,0.00000000,0.01187327,0.03022005
0.00000000,0.00000000,0.00000000,0.00819555,0.01289358,0.29236728,0.00000000,0.27111688,0.09067445,0.13401026,0.00000000,0.00813440,0.11246607,0.04598599,0.01997560,0.00718280,0.03061693,0.05697758,0.02832196,0.01422798,0.01907227,0.00213344,0.00600644,0.00000000,0.03166465,0.00000000,0.00000000,0.00000000,0.01311760,0.00000000,0.00000000,0.00000000,0.02425435,0.00000000,0.00570783,0.00000000,0.00066569,0.00746165,0.00000000,0.02635821,0.00000000,0.00194797,0.00000000,0.00000000,0.01437342,0.03274468,0.03736988,0.00230858,0.00867826,0.00000000
0.05113019,0.12539487,0.23298986,0.09044596,0.03391163,0.10224241,0.27111688,0.00000000,0.29057974,0.16332242,0.00000000,0.01468324,0.28767812,0.07813410,0.05279463,0.05083926,0.01077140,0.10768975,0.04859198,0.01239319,0.01197102,0.00099017,0.09700879,0.06786428,0.05403690,0.00000000,0.00804499,0.08996981,0.06108352,0.01260751,0.00000000,0.01062145,0.03688982,0.01240689,0.01023018,0.00000000,0.00000000,0.03239321,0.00143246,0.02707938,0.01441439,0.01045428,0.00407719,0.02118397,0.05228505,0.00000000,0.00649661,0.04515166,0.01302700,0.00886611
0.00000000,0.05836825,0.10976719,0.06117200,0.04407882,0.00581030,0.09067445,0.29057974,0.00000000,0.29781052,0.00000000,0.01327907,0.12500116,0.04561788,0.01180991,0.00000000,0.01763172,0.07666758,0.01994654,0.00841318,0.00000000,0.00000000,0.06088528,0.01094405,0.00000000,0.00639549,0.01574911,0.06205690,0.00750973,0.03925714,0.00000000,0.00829320,0.03755280,0.00000000,0.02254249,0.03772970,0.02194124,0.02503495,0.00000000,0.00582158,0.01274861,0.03143849,0.01816663,0.02009964,0.00439369,0.00456586,0.03679424,0.00000000,0.00000000,0.00191310
0.00263401,0.03252750,0.06511588,0.01935228,0.00000000,0.28186300,0.13401026,0.16332242,0.29781052,0.00000000,0.00000000,0.00085952,0.08673834,0.00360320,0.00000000,0.00000000,0.00110165,0.03961609,0.00270877,0.01649587,0.01004601,0.00000000,0.03560915,0.00995767,0.01878354,0.00000000,0.00748167,0.02354851,0.00722345,0.02952387,0.00000000,0.00435407,0.00000000,0.00000000,0.00682562,0.04592593,0.00202779,0.00745370,0.00000000,0.01615326,0.03506115,0.01766703,0.03421894,0.03066217,0.02707134,0.01629554,0.00628180,0.01034818,0.02399339,0.00000000
