0.000000,-0.030994,-0.010320,-0.000232,-0.037126,0.000145,0.000943,-0.005862,0.000645,0.002433,0.000005,0.002944,-0.010308,-0.002265,-0.004793
0.030994,0.000000,0.000395,0.001531,-0.005342,0.002199,0.000117,-0.004089,-0.001062,-0.000992,0.000140,-0.000000,-0.009278,-0.000496,-0.001714
0.010320,-0.000395,0.000000,0.006280,-0.005747,0.000646,0.000255,-0.016295,-0.005645,-0.001154,-0.002801,0.000035,-0.027251,-0.001222,-0.005303
0.000232,-0.001531,-0.006280,0.000000,-0.017052,-0.001162,-0.000345,-0.007359,-0.004268,-0.002616,0.001914,0.000163,-0.014395,-0.001108,-0.002052
0.037126,0.005342,0.005747,0.017052,0.000000,0.005996,0.000169,-0.001974,0.000005,0.000050,0.001147,0.000200,-0.003131,-0.000335,-0.000287
-0.000145,-0.002199,-0.000646,0.001162,-0.005996,0.000000,-0.040887,-0.022745,-0.010961,-0.044144,-0.000117,0.004600,-0.010880,-0.001714,-0.004034
-0.000943,-0.000117,-0.000255,0.000345,-0.000169,0.040887,0.000000,-0.020032,-0.005079,-0.005697,-0.003610,-0.000059,-0.009812,0.000074,-0.001150
0.005862,0.004089,0.016295,0.007359,0.001974,0.022745,0.020032,0.000000,0.010321,0.003522,-0.000446,-0.001341,-0.004133,0.010030,0.000637
-0.000645,0.001062,0.005645,0.004268,-0.000005,0.010961,0.005079,-0.010321,0.000000,-0.001924,0.000173,-0.000615,-0.007555,0.002605,-0.000412
-0.002433,0.000992,0.001154,0.002616,-0.000050,0.044144,0.005697,-0.003522,0.001924,0.000000,0.001534,0.001201,-0.002191,0.001046,-0.000072
-0.000005,-0.000140,0.002801,-0.001914,-0.001147,0.000117,0.003610,0.000446,-0.000173,-0.001534,0.000000,-0.034451,-0.015445,-0.004652,-0.044640
-0.002944,-0.000000,-0.000035,-0.000163,-0.000200,-0.004600,0.000059,0.001341,0.000615,-0.001201,0.034451,0.000000,-0.020543,-0.000817,-0.007826
0.010308,0.009278,0.027251,0.014395,0.003131,0.010880,0.009812,0.004133,0.007555,0.002191,0.015445,0.020543,0.000000,0.025341,0.005115
0.002265,0.000496,0.001222,0.001108,0.000335,0.001714,-0.000074,-0.010030,-0.002605,-0.001046,0.004652,0.000817,-0.025341,0.000000,-0.014233
0.004793,0.001714,0.005303,0.002052,0.000287,0.004034,0.001150,-0.000637,0.000412,0.000072,0.044640,0.007826,-0.005115,0.014233,0.000000
